timestamp,open,high,low,close,volume,initial_state,log_slope_per_day_pct,adx,atr_percent,ema_fast,ema_slow,trend_state,segment_index,timeframe,timeframe_minutes,trend_strength_score,price,confirm_trend_state,confirm_trend_strength,state_prev,market_volatility,trend_strength_avg,buy_signal,sell_signal,signal_strength,signal_type,neural_predictions,adaptive_mode
2024-01-01 10:00:00,0.0005256804700283,0.0005339955694421,0.0005224519926982,0.0005291323680302,3314.0483729160337,RANGE,-0.1197831273201151,29.27532775736283,2.525569666084877,0.0005182527342491,0.0005136091098882,UPTREND,58,1h,60,-0.1753345156049146,0.0005291323680302,DOWNTREND,-9.390845571422716,UPTREND,2.6543213348007586,-7.725673858929758,False,False,0.0,hold,1.0,neural
2024-01-01 11:00:00,0.0005290695812424,0.0005296203788806,0.000523147057313,0.0005261945303691,2788.433676289701,RANGE,0.705903365938457,28.960165027490948,2.4305490506908587,0.0005205218188548,0.0005146159435267,UPTREND,58,1h,60,1.0221538985519525,0.0005261945303691,DOWNTREND,-9.390845571422716,UPTREND,2.6356736444582674,-6.996688212472949,False,False,0.0,hold,1.0,neural
2024-01-01 12:00:00,0.0005297651196362,0.0005596159933745,0.0005285063677634,0.0005417540949885,11674.240334061054,UPTREND,1.771618953220573,30.853881389450713,2.678106826285319,0.0005265881834644,0.0005167869956436,UPTREND,58,1h,60,2.7330660524985197,0.0005417540949885,UPTREND,-1.7993292906357783,UPTREND,2.6389377353680405,-6.248245576705913,False,False,0.0,hold,1.0,neural
2024-01-01 13:00:00,0.0005423462168113,0.0005445020932448,0.0005402685696766,0.0005413085914776,369.0070239881064,UPTREND,2.972620461743645,32.589788054580495,2.522125911522371,0.0005307940143253,0.0005187487233103,UPTREND,58,1h,60,4.84385354074673,0.0005413085914776,UPTREND,-1.7993292906357783,UPTREND,2.6305940336647784,-5.455952782602153,False,False,0.0,hold,1.0,neural
2024-01-01 14:00:00,0.0005427230936817,0.0005535405223029,0.0005384269424154,0.0005504141238523,5885.781162263453,UPTREND,4.279322802098248,34.631766817166685,2.502523394674935,0.0005363997599044,0.0005212819553537,UPTREND,58,1h,60,7.410025470882544,0.0005504141238523,UPTREND,-1.7993292906357783,UPTREND,2.6220559910654555,-4.598220899036506,False,False,0.0,hold,1.0,neural
2024-01-01 15:00:00,0.0005504621728492,0.0005534722007203,0.0005418562873372,0.0005458366162235,3058.3517325681646,UPTREND,5.750261890855825,36.50358068287069,2.4905587270594984,0.000539096004567,0.0005232463282233,UPTREND,58,1h,60,10.49525744402461,0.0005458366162235,UPTREND,-1.7993292906357783,UPTREND,2.613837412065083,-3.6548785025951864,False,False,0.0,hold,1.0,neural
2024-01-01 16:00:00,0.0005422496484101,0.0005512605335,0.0005372110077836,0.0005379130910799,3719.330265232759,UPTREND,7.0797078372396,37.380482176764666,2.5342960402338197,0.000538758029285,0.0005244196692518,UPTREND,58,1h,60,13.2321446313318,0.0005379130910799,UPTREND,5.260791898315471,UPTREND,2.6091585078397146,-2.6615242005994815,True,False,1.0,buy_neural_True,1.0,neural
2024-01-01 17:00:00,0.0005424058827131,0.000558441864377,0.000532897530695,0.0005550280949372,10604.622641879148,UPTREND,8.497320989331755,38.614872749643546,2.6349979265519132,0.0005434066194713,0.0005268683433066,UPTREND,58,1h,60,16.406148435796045,0.0005550280949372,UPTREND,5.260791898315471,UPTREND,2.6105940311015035,-1.6022090541330634,False,False,0.0,hold,1.0,neural
2024-01-01 18:00:00,0.0005583020310955,0.0005677693422528,0.0005494088512791,0.0005562357239074,10419.267655139189,UPTREND,9.805143676494554,40.23012152519818,2.6852413164236135,0.0005470720778816,0.0005292177337547,UPTREND,58,1h,60,19.723106083870217,0.0005562357239074,UPTREND,5.260791898315471,UPTREND,2.614522835592141,-0.47982404686973273,False,False,0.0,hold,1.0,neural
2024-01-01 19:00:00,0.0005591036127468,0.0005667725942071,0.0005554279783932,0.0005667159233192,2375.2874603549776,UPTREND,11.037256134165103,41.71076623612326,2.5827696442534043,0.0005526846051495,0.0005322175889198,UPTREND,58,1h,60,23.01862052501891,0.0005667159233192,UPTREND,5.260791898315471,UPTREND,2.612935176025204,0.6950981817246994,False,False,0.0,hold,1.0,neural
2024-01-01 20:00:00,0.000563580561544,0.0005737656733113,0.0005480199041562,0.0005675175824165,7806.689135909123,UPTREND,12.204293789947409,41.71254087286575,2.742241094436385,0.0005569225986543,0.0005350415883996,UPTREND,58,1h,60,25.453605176882142,0.0005675175824165,UPTREND,11.887594702157283,UPTREND,2.6173136261541714,2.8800496554652577,False,False,0.0,hold,1.0,neural
2024-01-01 21:00:00,0.0005675127432298,0.0005751231539577,0.0005627789533026,0.0005654303982263,2445.3642439220343,UPTREND,13.243046924341382,41.81208109439617,2.704929218900865,0.000559353398532,0.0005374726931857,UPTREND,58,1h,60,27.685967596872786,0.0005654303982263,UPTREND,11.887594702157283,UPTREND,2.6258001840276384,5.029915020897808,False,False,0.0,hold,1.0,neural
2024-01-01 22:00:00,0.0005682093762298,0.0005727557561451,0.0005620495749007,0.0005698544302268,3309.4144363456035,UPTREND,14.101020885004678,41.76421221140028,2.6168319537479374,0.0005623536933019,0.000540063232149,UPTREND,58,1h,60,29.445901431936132,0.0005698544302268,UPTREND,11.887594702157283,UPTREND,2.6171272036388373,7.158098557079344,False,False,0.0,hold,1.0,neural
2024-01-01 23:00:00,0.0005698739330997,0.0005766797992673,0.0005637877196495,0.0005766797992673,2308.8909177961773,UPTREND,14.849603460994018,42.034518773196794,2.5566692420826835,0.0005664468664349,0.0005429925575184,UPTREND,58,1h,60,31.209796772784056,0.0005766797992673,UPTREND,11.887594702157283,UPTREND,2.600826110395949,9.259013038450954,False,False,0.0,hold,1.0,neural
2024-01-02 00:00:00,0.0005768571280715,0.000603730440625,0.0005741511359385,0.0005946909786635,7370.126173281442,UPTREND,15.640081382667786,43.773805029722006,2.6871245900734375,0.0005745166127859,0.00054712843121,UPTREND,58,1h,60,34.23129365469423,0.0005946909786635,UPTREND,18.337970537498993,UPTREND,2.597337358164759,11.411788696453074,False,False,0.0,hold,1.0,neural
2024-01-02 01:00:00,0.0005949287948045,0.0006217623463993,0.0005918182667022,0.0006158584524274,10330.96231554568,UPTREND,16.637363640559,45.95974581362557,2.7837165292745025,0.0005863285669692,0.0005526268329074,UPTREND,58,1h,60,38.23245019644738,0.0006158584524274,UPTREND,18.337970537498993,UPTREND,2.6008589338274133,13.657296032358275,False,False,0.0,hold,1.0,neural
2024-01-02 02:00:00,0.0006178569381131,0.0006350619316179,0.0006163342959704,0.0006293363538039,2874.922820775154,UPTREND,17.858891332045168,48.29706768426641,2.751374084293959,0.0005986165060648,0.0005587635945791,UPTREND,58,1h,60,43.12660417148721,0.0006293363538039,UPTREND,18.337970537498993,UPTREND,2.604064443976372,16.055466085238116,False,False,0.0,hold,1.0,neural
2024-01-02 03:00:00,0.0006255686565048,0.0006414958440081,0.0006156720075218,0.000620212901144,10758.767012512946,UPTREND,18.937284823115338,50.58211466340395,2.90616881779564,0.0006047869046588,0.0005636795391043,UPTREND,58,1h,60,47.89439561681796,0.000620212901144,UPTREND,18.337970537498993,UPTREND,2.6194445922200496,18.622371807869648,False,False,0.0,hold,1.0,neural
2024-01-02 04:00:00,0.0006202109174485,0.0006225270831377,0.0005976171065383,0.0006011625080531,4492.164753300668,UPTREND,19.478296064422494,50.221975958135346,3.093710753701417,0.0006037513627715,0.0005666781766202,UPTREND,58,1h,60,48.91192583264344,0.0006011625080531,UPTREND,22.977378718485607,UPTREND,2.6508286192102943,21.1822219260089,False,True,1.0,sell_neural_True,1.0,neural
2024-01-02 05:00:00,0.0006011926108727,0.0006041756925583,0.0005957332030757,0.0005996416305523,4384.349810883916,UPTREND,19.60637508727856,49.66362319265318,2.9604211273358665,0.000602577153566,0.0005693152529348,UPTREND,58,1h,60,48.68618122542126,0.0005996416305523,UPTREND,22.977378718485607,UPTREND,2.6694962957711654,23.679358162155147,True,False,1.0,buy_neural_True,1.0,neural
2024-01-02 06:00:00,0.0006031772147117,0.0006118317116295,0.0005979215412059,0.0006021098985355,4508.263943333907,UPTREND,19.5601938618408,49.51255918027512,2.895114657685065,0.0006024436521287,0.0005719388245828,UPTREND,58,1h,60,48.42376280810234,0.0006021098985355,UPTREND,22.977378718485607,UPTREND,2.6879735453511744,26.109313028340512,False,False,0.0,hold,1.0,neural
2024-01-02 07:00:00,0.0006021229271752,0.0006027668602935,0.0005970939434276,0.0006027668602935,1155.8239691658612,UPTREND,19.244512654080783,49.26371230731388,2.7293914817024514,0.0006025359973186,0.0005744050674397,UPTREND,58,1h,60,47.40280674425486,0.0006027668602935,UPTREND,22.977378718485607,UPTREND,2.7029156669017538,28.428345670625657,False,False,0.0,hold,1.0,neural
2024-01-02 08:00:00,0.0005987693268532,0.0006008104587869,0.000596905466229,0.0005996484271797,317.371133926553,UPTREND,18.661112415524915,49.00848754527763,2.5964093615703505,0.0006017109772789,0.0005764245362189,UPTREND,58,1h,60,45.72764476986393,0.0005996484271797,UPTREND,24.31207389262488,UPTREND,2.698830793666006,30.578074606493924,False,False,0.0,hold,1.0,neural
2024-01-02 09:00:00,0.0005918600842448,0.0005928180446452,0.0005666391042257,0.0005666853846317,4713.790752750064,UPTREND,17.46103790838106,45.36237432679776,3.0038997444851225,0.000591703665094,0.0005756454040919,UPTREND,58,1h,60,39.60370688671937,0.0005666853846317,UPTREND,24.31207389262488,UPTREND,2.722919485314143,32.31606727379256,False,True,1.0,sell_neural_True,1.0,neural
2024-01-02 10:00:00,0.0005666688443167,0.0005709858892716,0.0005627712742703,0.0005684462017992,393.5096898177885,UPTREND,15.91493989955868,41.6905065862426,2.865470285688153,0.0005850586755812,0.0005750694679085,UPTREND,58,1h,60,33.17509533511031,0.0005684462017992,UPTREND,24.31207389262488,UPTREND,2.7410668298648044,33.60432076700395,True,False,1.0,buy_neural_True,1.0,neural
2024-01-02 11:00:00,0.000565875356446,0.0005717122850311,0.0005609867709258,0.0005717122850311,606.6326992674527,UPTREND,14.081162961357718,38.264661127256296,2.768011493818065,0.0005812454211383,0.0005748008932783,UPTREND,58,1h,60,26.94054644970129,0.0005717122850311,UPTREND,24.31207389262488,UPTREND,2.754939468202733,34.42658521728778,False,False,0.0,hold,1.0,neural
2024-01-02 12:00:00,0.0005708715056152,0.0005737899984957,0.000566649702721,0.0005724650980654,656.4431441782655,UPTREND,12.26472498518314,35.22063560495606,2.637947940125419,0.0005787367574032,0.0005746140296613,UPTREND,58,1h,60,21.598570474906776,0.0005724650980654,UPTREND,19.605309914616573,UPTREND,2.7601220631973122,34.84490650946653,False,False,0.0,hold,1.0,neural
2024-01-02 13:00:00,0.0005757778021522,0.0005786515639407,0.0005700319186315,0.0005746871037386,1969.248205330532,UPTREND,10.442906068939251,32.884993037045376,2.5337597923339397,0.000577579713499,0.0005746198755874,UPTREND,58,1h,60,17.17074466817931,0.0005746871037386,UPTREND,19.605309914616573,UPTREND,2.755060156486414,34.8831363210857,False,False,0.0,hold,1.0,neural
2024-01-02 14:00:00,0.000571039716264,0.0005850120876011,0.0005698205967559,0.0005712538530744,6649.147180434464,UPTREND,8.674702450949713,31.3119339708806,2.558182442741856,0.0005757723248062,0.0005743505937864,UPTREND,58,1h,60,13.581085518058677,0.0005712538530744,UPTREND,19.605309914616573,UPTREND,2.748707212802326,34.57603529279512,False,False,0.0,hold,1.0,neural
2024-01-02 15:00:00,0.0005712969423891,0.0005911082418778,0.0005712058625464,0.0005874224078623,3744.01531221362,UPTREND,7.065824353113524,30.380946694886795,2.5627959598671506,0.0005791009199651,0.0005753963389125,UPTREND,58,1h,60,10.733321651368747,0.0005874224078623,UPTREND,19.605309914616573,UPTREND,2.7477085285830136,33.96177034911261,False,False,0.0,hold,1.0,neural
2024-01-02 16:00:00,0.0005874573436856,0.0005948704198763,0.0005838450318387,0.0005874145665184,2310.596562640025,UPTREND,5.383608432395426,29.832392214101073,2.5056722174510244,0.0005814762475517,0.0005763577971209,UPTREND,58,1h,60,8.03029591411811,0.0005874145665184,UPTREND,12.6891340243253,UPTREND,2.735880084733745,33.09060488597441,False,False,0.0,hold,1.0,neural
2024-01-02 17:00:00,0.0005911370589275,0.0005931768485264,0.0005874720978992,0.0005885888143869,361.29588354524213,UPTREND,3.8814387162501984,29.32955060671416,2.373867197967414,0.0005835084095046,0.0005773362785022,UPTREND,58,1h,60,5.692042662755992,0.0005885888143869,UPTREND,12.6891340243253,UPTREND,2.719326983687073,31.99090863926857,False,False,0.0,hold,1.0,neural
2024-01-02 18:00:00,0.0005926867678729,0.0005986088136244,0.0005875027251657,0.000597144206836,888.4166200768316,UPTREND,2.592920926732297,29.331966077259516,2.2998572668052963,0.0005874043515993,0.0005789209127689,UPTREND,58,1h,60,3.802773433196401,0.000597144206836,UPTREND,12.6891340243253,UPTREND,2.7034782493399407,30.70875223933158,False,False,0.0,hold,1.0,neural
2024-01-02 19:00:00,0.0005985244647836,0.0006041922927318,0.0005933644397489,0.0005978734140328,2463.2792206133927,UPTREND,1.5706975080703574,29.779414501069606,2.25655294748966,0.0005903955122946,0.00058043711287,UPTREND,58,1h,60,2.338722607431215,0.0005978734140328,UPTREND,12.6891340243253,UPTREND,2.6884724346102895,29.26519853106394,False,False,0.0,hold,1.0,neural
2024-01-02 20:00:00,0.0005991371651182,0.0006172793127473,0.0005991371651182,0.0006062301949489,6668.490557457168,RANGE,0.8117043333813208,31.071385600476752,2.3067493135645356,0.0005949197073386,0.0005825005594363,DOWNTREND,59,1h,60,1.2610389168034477,0.0006062301949489,UPTREND,8.04163285371517,UPTREND,2.6694536707848444,27.616685794169406,False,False,0.0,hold,1.0,neural
2024-01-02 21:00:00,0.0006062738805518,0.0006101777272494,0.00058200160659,0.000589647607184,9291.459987206164,RANGE,-0.0740283717157858,29.98003230274635,2.5721922425730237,0.0005934133930087,0.0005830723232561,DOWNTREND,59,1h,60,-0.1109686487679486,0.000589647607184,UPTREND,8.04163285371517,DOWNTREND,2.6588774564497704,25.699514851908635,False,False,0.0,hold,1.0,neural
2024-01-02 22:00:00,0.0005925115866602,0.0006048885124057,0.0005916463680445,0.0005976687087036,4013.317144143104,RANGE,-0.8975128495504716,28.979625113160147,2.538704032933067,0.000594629197493,0.0005842400340919,DOWNTREND,59,1h,60,-1.3004792957108386,0.0005976687087036,UPTREND,8.04163285371517,DOWNTREND,2.648243953881726,23.478160678548733,False,False,0.0,hold,1.0,neural
2024-01-02 23:00:00,0.000598236135306,0.0006070844873356,0.0005933398146727,0.0005996791656875,1282.2463092557473,RANGE,-1.58141962837202,28.253073951543925,2.51034384613544,0.0005960720455485,0.0005854751646196,DOWNTREND,59,1h,60,-2.2339982854408893,0.0005996791656875,UPTREND,8.04163285371517,DOWNTREND,2.6284527052987157,20.97174098343579,False,False,0.0,hold,1.0,neural
2024-01-03 00:00:00,0.0005973485162394,0.0006073251621752,0.0005888171867827,0.0006047343743254,3889.28472188107,RANGE,-1.8598665145116156,26.996560303489996,2.5369551019016825,0.0005985469966276,0.000587015901396,DOWNTREND,59,1h,60,-2.5104999257727294,0.0006047343743254,UPTREND,5.884096301116464,DOWNTREND,2.600614922708729,18.400619695514983,False,False,0.0,hold,1.0,neural
2024-01-03 01:00:00,0.0006034718091743,0.0006064617054543,0.0005955219315431,0.0006022841817108,8235.906342850645,RANGE,-1.601637662361997,25.844756126107228,2.4863679327585655,0.0005996147637942,0.0005882373638212,DOWNTREND,59,1h,60,-2.069696739306714,0.0006022841817108,UPTREND,5.884096301116464,DOWNTREND,2.576912262979864,15.862825797278584,False,False,0.0,hold,1.0,neural
2024-01-03 02:00:00,0.000606101430356,0.0006062956522623,0.0005950688038845,0.0005950688038845,2224.9651021174363,RANGE,-0.8773493739422698,24.723136873953955,2.4640267866043364,0.0005983159181057,0.0005887838790263,DOWNTREND,59,1h,60,-1.0845414329126273,0.0005950688038845,UPTREND,5.884096301116464,DOWNTREND,2.5553578694258277,13.387410585227835,False,False,0.0,hold,1.0,neural
2024-01-03 03:00:00,0.000592920013026,0.0005971490637721,0.0005830514756689,0.0005907433453048,2931.9245947471013,RANGE,0.0025703080371638,23.20367354300899,2.4740974159648035,0.0005961523258769,0.0005889406363285,DOWNTREND,59,1h,60,0.0029820294299661,0.0005907433453048,UPTREND,5.884096301116464,DOWNTREND,2.5425931661389454,11.01741934948659,False,False,0.0,hold,1.0,neural
2024-01-03 04:00:00,0.000590744664394,0.0005964500582455,0.00058175852335,0.0005901462805187,4580.5336704536085,RANGE,0.7388601927136714,21.96147182317959,2.4776732614235732,0.0005944363129174,0.0005890370878638,DOWNTREND,59,1h,60,0.8113228651775167,0.0005901462805187,UPTREND,4.745238163128748,DOWNTREND,2.536656361131606,8.77160325425227,False,False,0.0,hold,1.0,neural
2024-01-03 05:00:00,0.0005911161074238,0.0005956784249511,0.0005876292122776,0.0005923141227596,2126.68083211837,UPTREND,1.399234086616853,20.822786913335975,2.3761332702895346,0.0005938299728723,0.0005892992506554,DOWNTREND,59,1h,60,1.4567976613749511,0.0005923141227596,UPTREND,4.745238163128748,DOWNTREND,2.505268037421827,6.864257792985049,False,False,0.0,hold,1.0,neural
2024-01-03 06:00:00,0.0005930270693332,0.0006065873810899,0.0005913263430947,0.0006032956024985,4014.3695752530207,RANGE,2.200637229885998,19.863122579859983,2.349275926835577,0.0005965344384798,0.0005904189588029,DOWNTREND,59,1h,60,2.1855763525514553,0.0006032956024985,UPTREND,4.745238163128748,DOWNTREND,2.4794583194791984,5.314781843857105,False,False,0.0,hold,1.0,neural
2024-01-03 07:00:00,0.0006037029825888,0.000605994053857,0.0005922239092222,0.0005925657703149,4847.9807570384855,RANGE,2.95993392580153,18.983430274173667,2.386148720579099,0.0005954005332898,0.0005905907037238,DOWNTREND,59,1h,60,2.809484964830724,0.0005925657703149,UPTREND,4.745238163128748,DOWNTREND,2.4603651808172495,4.108228769613577,False,False,0.0,hold,1.0,neural
2024-01-03 08:00:00,0.0005939743401719,0.0005957239855305,0.0005857463331052,0.0005882498908627,816.7555719477094,RANGE,3.59978735930371,17.564431458051544,2.344697395510958,0.0005933574925963,0.0005904034386949,DOWNTREND,59,1h,60,3.161410916802519,0.0005882498908627,UPTREND,4.251721049195807,DOWNTREND,2.445702653586527,3.186370791708364,False,False,0.0,hold,1.0,neural
2024-01-03 09:00:00,0.0005889532077122,0.0005905923851428,0.0005792351328852,0.0005839065908806,1152.3817451930306,RANGE,3.6330821698417495,17.093091740478254,2.3273804031930365,0.0005906572349632,0.0005898836908698,DOWNTREND,59,1h,60,3.1050303414900413,0.0005839065908806,UPTREND,4.251721049195807,DOWNTREND,2.4353836841294814,2.483085075373901,False,False,0.0,hold,1.0,neural
2024-01-03 10:00:00,0.0005808831980406,0.0005886657366181,0.0005766316716476,0.0005774687025794,3270.3064304583886,RANGE,3.1743903748118085,16.972303620189184,2.330877666460709,0.0005868890828536,0.0005888904918065,DOWNTREND,59,1h,60,2.693835862515608,0.0005774687025794,UPTREND,4.251721049195807,DOWNTREND,2.4240184453154243,1.9387225925967475,False,False,0.0,hold,1.0,neural
2024-01-03 11:00:00,0.000581154515598,0.0005855330085046,0.0005753484738626,0.0005852577090864,838.0755166600296,RANGE,2.529777305037075,17.018279973951127,2.2532169930816286,0.0005864229760629,0.0005885998691889,DOWNTREND,59,1h,60,2.1526229224434252,0.0005852577090864,UPTREND,4.251721049195807,DOWNTREND,2.408539496976148,1.509687656150481,False,False,0.0,hold,1.0,neural
2024-01-03 12:00:00,0.0005818049438466,0.000587478606915,0.0005761969303953,0.0005761969303953,777.1826579058778,RANGE,1.6316307518152768,16.71216933274984,2.2610913036197533,0.0005835012487293,0.0005876076340854,DOWNTREND,59,1h,60,1.363404470642942,0.0005761969303953,UPTREND,1.0925949299534852,DOWNTREND,2.396310451284585,1.176343083976723,False,False,0.0,hold,1.0,neural
2024-01-03 13:00:00,0.000578846317504,0.000578846317504,0.0005536785258804,0.0005639482708879,10416.79241174916,RANGE,0.4234273918767456,18.669136475207605,2.489582908200559,0.0005779146836317,0.0005857148850296,DOWNTREND,59,1h,60,0.3952511883144088,0.0005639482708879,UPTREND,1.0925949299534852,DOWNTREND,2.402096236796242,0.9115035102546436,False,False,0.0,hold,1.0,neural
2024-01-03 14:00:00,0.0005591345391265,0.0005719518453968,0.0005591345391265,0.0005667807919273,2782.047738727823,RANGE,-0.9924876319378316,20.46302302246055,2.4591644901469087,0.0005747335717162,0.0005842001575814,DOWNTREND,59,1h,60,-1.0154648630925602,0.0005667807919273,UPTREND,1.0925949299534852,DOWNTREND,2.4100615979633226,0.6705915954401956,False,False,0.0,hold,1.0,neural
2024-01-03 15:00:00,0.0005668542293303,0.0005672872877836,0.0005542234099459,0.0005565847170062,1272.9589617575214,DOWNTREND,-2.4412308062402306,22.478390974050978,2.4911252568042297,0.0005695481846562,0.0005819909223354,DOWNTREND,59,1h,60,-2.743747026028279,0.0005565847170062,UPTREND,1.0925949299534852,DOWNTREND,2.421790213429051,0.4164681137672209,False,True,1.0,sell_neural_True,1.0,neural
2024-01-03 16:00:00,0.000556841756669,0.0005691827299377,0.0005568310229052,0.0005650701134642,1761.566244570319,DOWNTREND,-3.7565276732282022,23.959512750636748,2.4350290944227613,0.0005682687357442,0.0005806372576257,DOWNTREND,59,1h,60,-4.500228634241545,0.0005650701134642,DOWNTREND,-2.7726127691339006,DOWNTREND,2.4282042024719623,0.12840473621497125,False,False,0.0,hold,1.0,neural
2024-01-03 17:00:00,0.0005652208677193,0.000565326552912,0.000548732858055,0.0005505471823519,3939.258224336043,DOWNTREND,-5.144806914143199,25.934920512480005,2.5421607595568503,0.0005632054347749,0.0005782300516038,DOWNTREND,59,1h,60,-6.671507918518071,0.0005505471823519,DOWNTREND,-2.7726127691339006,DOWNTREND,2.4267026283211535,-0.19962222727253484,False,False,0.0,hold,1.0,neural
2024-01-03 18:00:00,0.000553744704319,0.0005547008253656,0.0005246545783109,0.0005318395325217,4500.361437270999,DOWNTREND,-6.679973315839917,28.997154128652703,2.883074915172642,0.0005542437484169,0.0005745188100772,DOWNTREND,59,1h,60,-9.685010790734868,0.0005318395325217,DOWNTREND,-2.7726127691339006,DOWNTREND,2.4439211724331322,-0.6188488020237364,False,False,0.0,hold,1.0,neural
2024-01-03 19:00:00,0.0005305790423341,0.0005344319159631,0.0005054062100615,0.0005110406083396,11063.710750157565,DOWNTREND,-8.534652230107573,32.426645315176145,3.2236896693014936,0.0005418999941091,0.0005694405539382,DOWNTREND,59,1h,60,-13.837507037703768,0.0005110406083396,DOWNTREND,-2.7726127691339006,DOWNTREND,2.479588463591435,-1.1990242396368802,False,False,0.0,hold,1.0,neural
2024-01-03 20:00:00,0.0005125254418155,0.00052172752679,0.0004798871297939,0.0004952162021583,14861.64274282544,DOWNTREND,-10.621579609664767,36.12875461814788,3.7535523590625006,0.0005285617678374,0.0005635026057958,DOWNTREND,59,1h,60,-19.18722216873507,0.0004952162021583,DOWNTREND,-10.266609991109348,DOWNTREND,2.540418326449476,-2.0328603517849975,False,False,0.0,hold,1.0,neural
2024-01-03 21:00:00,0.0004923005686154,0.0005147119993191,0.0004922155827277,0.0005147119993191,2157.7957937456836,DOWNTREND,-12.675059493883634,39.52235481253864,3.6746538309440857,0.0005246046911179,0.0005595993572777,DOWNTREND,59,1h,60,-25.04740992936527,0.0005147119993191,DOWNTREND,-10.266609991109348,DOWNTREND,2.599832621358752,-3.1817460112879252,False,False,0.0,hold,1.0,neural
