step_index,strategy,train_start,train_end,holdout_start,holdout_end,trial_id,train_total_return_pct,train_buy_hold_return_pct,train_buy_hold_max_drawdown_pct,train_max_drawdown_pct,train_sharpe_ratio,train_total_trades,parameters,holdout_total_return_pct,holdout_buy_hold_return_pct,holdout_buy_hold_max_drawdown_pct,holdout_max_drawdown_pct,holdout_cagr_pct,holdout_num_trades,holdout_win_rate_pct,holdout_profit_factor,holdout_total_cost_pct,holdout_avg_cost_per_trade_pct,trade_log_path
0,CompositeMomentumIndexStrategy,2023-10-06T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-02-03T06:45:00+00:00,86,118.2987114429706,-54.52553678507759,-77.03882976156171,-45.81322521814959,3.002024940946455,5,"{""roc_period"": 16, ""rsi_period"": 14, ""signal_threshold"": 0.5562059208568572, ""tsi_long"": 28, ""tsi_short"": 15}",19.79965734924356,316.420359546884,-43.896783972211864,-15.21340490985068,837.0244632597291,1,100.0,inf,3.278326716461217,3.278326716461217,
0,CSMARevertStrategy,2023-10-06T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-02-03T06:45:00+00:00,112,75.90179231811341,-54.52553678507759,-77.03882976156171,-39.14656494640568,2.865835694435332,1,"{""entry_drop"": false, ""exit_up"": true, ""n_sma"": 934, ""rsi_max"": 17.69395897018597, ""rsi_period"": 45, ""timeframe_minutes"": 5}",0.0,316.420359546884,-43.896783972211864,0.0,0.0,0,0.0,0.0,0.0,0.0,
0,DonchianChampionAggressiveStrategy,2023-10-06T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-02-03T06:45:00+00:00,368,29.732496334885266,-54.52553678507759,-77.03882976156171,-37.33668533602891,2.129898899301757,3,"{""ema_exit_days"": 4.122817955631478, ""entry_days"": 11.93001390099756, ""exit_days"": 1.054917516946522, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",116.97567013957185,316.420359546884,-43.896783972211864,-20.704386876284296,1468108.8409107346,1,100.0,inf,4.715172699169328,4.715172699169328,
0,GridTradingStrategyV2Aggressive,2023-10-06T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-02-03T06:45:00+00:00,174,190.65099409130696,-54.52553678507759,-77.03882976156171,-42.03895051893301,4.736529989668886,6,"{""allow_bear_breakout_sell"": true, ""atr_mult"": 1.524973198206115, ""breakout_slope_min"": 0.0005, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.1319419101072632, ""center_lookback"": 32, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.026719902484867282, ""min_step_pct"": 0.02, ""min_strength"": 0.7533515951935243, ""no_sell_above_ema_fast_in_bull"": false, ""num_grids"": 17, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.19286308055928242, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0032432125328667786, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.015164448323638682, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 2.56492363381816, ""trend_ema_fast"": 78, ""trend_ema_slow"": 200}",68.61425477537028,316.420359546884,-43.896783972211864,-17.705643406987438,64511.99119557424,3,66.66666666666666,199.11916303838535,13.638382052419972,4.546127350806658,
0,Strategy_62_RSIAvgs,2023-10-06T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-01-04T06:45:00+00:00,2024-02-03T06:45:00+00:00,5,68.37407982712027,-54.52553678507759,-77.03882976156171,-24.378002986580327,4.9690824280978685,4,"{""ma_periods"": [5, 10, 20], ""overbought"": 47, ""oversold"": 30, ""rsi_period"": 47, ""signal_threshold"": false}",0.0,316.420359546884,-43.896783972211864,0.0,0.0,0,0.0,0.0,0.0,0.0,
1,CompositeMomentumIndexStrategy,2023-11-05T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-03-04T06:45:00+00:00,211,1277.4392414757426,321.3318562731405,-65.4070592815265,-43.896783972211864,7.209960635481839,2,"{""roc_period"": 5, ""rsi_period"": 14, ""signal_threshold"": 0.6339362321616135, ""tsi_long"": 25, ""tsi_short"": 10}",0.0,-5.223468692923394,-40.41545802384597,0.0,0.0,0,0.0,0.0,0.0,0.0,
1,CSMARevertStrategy,2023-11-05T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-03-04T06:45:00+00:00,7,483.17273368993153,321.3318562731405,-65.4070592815265,-65.4070592815265,4.821367616503704,1,"{""entry_drop"": false, ""exit_up"": true, ""n_sma"": 576, ""rsi_max"": 19.91683748714691, ""rsi_period"": 49, ""timeframe_minutes"": 5}",0.0,-5.223468692923394,-40.41545802384597,0.0,0.0,0,0.0,0.0,0.0,0.0,
1,DonchianChampionAggressiveStrategy,2023-11-05T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-03-04T06:45:00+00:00,308,152.73255732868017,321.3318562731405,-65.4070592815265,-38.70127014009639,4.116060246673841,8,"{""ema_exit_days"": 3.8726772290213134, ""entry_days"": 6.966376693981182, ""exit_days"": 1.1825890140779185, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",-5.362833055172533,-5.223468692923394,-40.41545802384597,-13.265170395367864,-49.88115088116363,1,0.0,0.0,2.9062737559170793,2.9062737559170793,
1,GridTradingStrategyV2Aggressive,2023-11-05T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-03-04T06:45:00+00:00,364,451.6030972912983,321.3318562731405,-65.4070592815265,-65.4070592815265,4.545454235078353,4,"{""allow_bear_breakout_sell"": true, ""atr_mult"": 0.8172478685382671, ""breakout_slope_min"": 0.0005, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.5850733881196986, ""center_lookback"": 29, ""cooldown_bars"": 1, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02122527407001689, ""min_step_pct"": 0.038018656333304104, ""min_strength"": 0.5536545276620055, ""no_sell_above_ema_fast_in_bull"": false, ""num_grids"": 19, ""recenter_dwell_bars"": 5, ""recenter_threshold_pct"": 0.12, ""sell_spacing_mult_bull"": 1.470762649989456, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.013270501685048576, ""tol_buy_lo"": 0.008965934906739043, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.0025926355693962817, ""trail_atr_mult"": 2.5844536445212056, ""trend_ema_fast"": 66, ""trend_ema_slow"": 144}",22.174574744275155,-5.223468692923394,-40.41545802384597,-15.901461352816582,1130.4394952416824,5,100.0,inf,16.862453796160544,3.3724907592321087,
1,Strategy_62_RSIAvgs,2023-11-05T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-02-03T06:45:00+00:00,2024-03-04T06:45:00+00:00,280,487.0280461935605,321.3318562731405,-65.4070592815265,-65.4070592815265,4.835835001212206,1,"{""ma_periods"": [5, 10, 20], ""overbought"": 98, ""oversold"": 28, ""rsi_period"": 49, ""signal_threshold"": true}",0.0,-5.223468692923394,-40.41545802384597,0.0,0.0,0,0.0,0.0,0.0,0.0,
