stage,trial_id,strategy,parameters,best_objective,best_objective_score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,win_rate_pct,total_trades,profit_factor,recovery_factor,total_cost_pct,avg_cost_per_trade_pct,final_balance
all,73,CSMARevertStrategy,"{""atr_floor_pct"": 0.49592908703166105, ""atr_mult"": 2.2626009962862574, ""atr_period"": 48, ""entry_drop"": 0.25, ""exit_up"": 0.161686255038352, ""n_sma"": 765, ""rsi_max"": 34.8601661005047, ""rsi_period"": 9, ""timeframe_minutes"": 5}",mar,4764220405.729239,476.42204057292395,200.10062012394803,-99.7381334979267,-92.981670707415,145.40195407050916,1.555022771924636,0.6149539245778323,70.58823529411765,17,4.143700931173207,5.123827491464195,244.529782805356,14.384104870903297,5764.220405729239
all,169,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.600835467517249, ""entry_days"": 12.116595448856451, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.3189207732556345}",mar,4750945129.840643,475.0945129840643,200.10062012394803,-99.7381334979267,-88.29960253250255,145.11214153314307,1.5062622009153577,0.6812946106817661,45.16129032258064,31,2.79518402100809,5.380483030024794,750.0006358584136,24.193568898658505,5750.945129840643
all,173,CSMARevertStrategy,"{""atr_floor_pct"": 0.003, ""atr_mult"": 1.8, ""atr_period"": 48, ""entry_drop"": 0.3539830439314342, ""exit_up"": 0.6908942629154845, ""n_sma"": 943, ""rsi_max"": 34.86439633324627, ""rsi_period"": 35, ""timeframe_minutes"": 5}",mar,4704689795.836324,470.4689795836324,200.10062012394803,-99.7381334979267,-92.18318994521732,144.09978474746566,1.5353142347469062,0.2533159792256183,77.77777777777779,9,6.281679492643134,5.103630931661435,65.15041777073641,7.2389353078596015,5704.689795836324
all,67,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 0.9586750529708297, ""breakout_slope_min"": 0.002258768657155326, ""breakout_window"": 35, ""buy_spacing_mult_bear"": 1.0508113975361713, ""center_lookback"": 31, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.013462782331944033, ""min_step_pct"": 0.02, ""min_strength"": 0.5731336157999776, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 18, ""recenter_dwell_bars"": 4, ""recenter_threshold_pct"": 0.15059679017960778, ""sell_spacing_mult_bull"": 1.7174265569607012, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.006569123230382114, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.0061072050331149805, ""tol_sell_hi"": 0.01674572224160683, ""tol_sell_lo"": 0.009031172127926767, ""trail_atr_mult"": 1.066844078422109, ""trend_ema_fast"": 38, ""trend_ema_slow"": 167}",mar,4670266804.374601,467.0266804374602,200.10062012394803,-99.7381334979267,-97.31956314669048,143.3437942132668,1.6816154985470808,1.0263768188884312,88.57142857142857,35,35.59587059290595,4.798898241389631,438.395003534439,12.525571529555402,5670.266804374602
1y,33,CSMARevertStrategy,"{""atr_floor_pct"": 0.5926732600722988, ""atr_mult"": 3.5504218877294385, ""atr_period"": 34, ""entry_drop"": 0.1915695675364888, ""exit_up"": 0.048, ""n_sma"": 338, ""rsi_max"": 29.099468741941553, ""rsi_period"": 30, ""timeframe_minutes"": 5}",mar,4636619214.402297,463.6619214402297,-24.21430939037421,-99.7381334979267,-92.5588639165713,469.87323383090825,2.148414669233595,0.5654458491920609,85.0,20,5.063860172154389,5.009373514546972,124.85396466448564,6.242698233224282,5636.619214402297
all,148,CSMARevertStrategy,"{""atr_floor_pct"": 0.4710913367748265, ""atr_mult"": 2.298637249334095, ""atr_period"": 47, ""entry_drop"": 0.25, ""exit_up"": 0.26152438642592435, ""n_sma"": 861, ""rsi_max"": 34.76747350145239, ""rsi_period"": 38, ""timeframe_minutes"": 5}",mar,4585169404.900667,458.5169404900667,200.10062012394803,-99.7381334979267,-93.44545958361982,141.46524346416416,1.58342860918402,1.0673866968910255,73.33333333333333,15,4.159082239446337,4.906786723861763,209.74796735740813,13.983197823827208,5585.169404900667
all,179,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.8784811320984973, ""entry_days"": 10.1464384515384, ""exit_days"": 1.538938214985737, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.28015735075785597}",mar,4529436984.043026,452.9436984043026,200.10062012394803,-99.7381334979267,-86.0751107605593,140.2273631666338,1.4989032428543427,0.6377636637299666,50.0,36,2.3357635801177907,5.262191293186778,1002.5499767135108,27.84861046426419,5529.436984043026
all,184,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.6132893444270633, ""entry_days"": 10.918553814699385, ""exit_days"": 2.0263703811979337, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.5521949036447351}",mar,4499771826.12504,449.977182612504,200.10062012394803,-99.7381334979267,-88.03539588216661,139.5659855901088,1.482734077334741,0.6828321349826916,43.75,32,2.6628572815090545,5.111321169212306,672.949841813796,21.029682556681124,5499.77182612504
all,86,CompositeMomentumIndexStrategy,"{""roc_period"": 15, ""rsi_period"": 18, ""signal_threshold"": 0.08270893153478524, ""tsi_long"": 25, ""tsi_short"": 14}",mar,4433519481.542442,443.3519481542442,200.10062012394803,-99.7381334979267,-94.26612721001987,138.08259707971135,1.3897003569706885,1.158939072259676,55.172413793103445,29,2.9967718259027163,4.703194681653569,309.90238963246065,10.686289297671056,5433.519481542443
all,39,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.12015058199409, ""entry_days"": 11.0, ""exit_days"": 2.4541093903377362, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.5893330213030987}",mar,4351024565.374784,435.1024565374785,200.10062012394803,-99.7381334979267,-89.26730699590095,136.22315694055175,1.4642781314834594,0.7013451592409063,43.333333333333336,30,2.6596636823139246,4.87415237649611,661.6872979004337,22.05624326334779,5351.024565374785
all,22,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 0.8470301503688603, ""breakout_slope_min"": 0.00037501670502495605, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 35, ""cooldown_bars"": 3, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.020641933743978144, ""min_step_pct"": 0.02, ""min_strength"": 0.6133107271826226, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 15, ""recenter_dwell_bars"": 15, ""recenter_threshold_pct"": 0.14081141062933378, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0012415662532445134, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.015237585044278742, ""tol_buy_lo"": 0.006795894553629542, ""tol_sell_hi"": 0.018811705508607786, ""tol_sell_lo"": 0.00471760077359952, ""trail_atr_mult"": 1.7085160308528993, ""trend_ema_fast"": 79, ""trend_ema_slow"": 132}",mar,4313874247.925212,431.3874247925212,200.10062012394803,-99.7381334979267,-99.52367827431486,135.38122481310023,1.734490440249106,1.4834070994747623,100.0,9,inf,4.334520510822538,100.7488134553173,11.194312606146369,5313.874247925212
all,32,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 0.8165121369150382, ""breakout_slope_min"": 0.0005, ""breakout_window"": 14, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 29, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.009755722931172753, ""min_step_pct"": 0.022424016290446908, ""min_strength"": 0.6238313750354618, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 17, ""recenter_dwell_bars"": 14, ""recenter_threshold_pct"": 0.08105556864136643, ""sell_spacing_mult_bull"": 1.121634445367509, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0009725505924674744, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.0031360200893392927, ""tol_buy_lo"": 0.01330253600943607, ""tol_sell_hi"": 0.015432305566354023, ""tol_sell_lo"": 0.016898774589513485, ""trail_atr_mult"": 2.0, ""trend_ema_fast"": 50, ""trend_ema_slow"": 379}",mar,4287640830.666359,428.7640830666359,200.10062012394803,-99.7381334979267,-97.32607760139555,134.7849710244144,1.6632042628705477,1.0102510385113723,84.84848484848484,33,29.28531615400648,4.405438846746331,402.18032101724265,12.187282455067958,5287.64083066636
1y,73,CSMARevertStrategy,"{""atr_floor_pct"": 0.003, ""atr_mult"": 2.143523758018281, ""atr_period"": 48, ""entry_drop"": 0.9330068649058308, ""exit_up"": 0.048, ""n_sma"": 352, ""rsi_max"": 30.130472864012205, ""rsi_period"": 14, ""timeframe_minutes"": 5}",mar,4188675155.790446,418.86751557904455,-24.21430939037421,-99.7381334979267,-55.99111626292367,424.30999252651105,2.4534149688092284,0.1646897198618505,100.0,1,inf,7.48096383026411,13.858246017043436,13.858246017043436,5188.675155790445
all,41,CompositeMomentumIndexStrategy,"{""roc_period"": 13, ""rsi_period"": 14, ""signal_threshold"": 0.39640084734085873, ""tsi_long"": 33, ""tsi_short"": 20}",mar,4146836003.6403513,414.6836003640352,200.10062012394803,-99.7381334979267,-96.65709938617006,131.55970537343964,1.380153778198333,1.178518482426672,55.55555555555556,36,2.8433996018010044,4.29025496313796,320.38570969909284,8.899603047197024,5146.836003640352
1y,192,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.1832535168098661, ""breakout_slope_min"": 0.004257237862257441, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.2796824528402382, ""center_lookback"": 20, ""cooldown_bars"": 5, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.026541161557426404, ""min_step_pct"": 0.025779351283421126, ""min_strength"": 0.6697153597244319, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 20, ""recenter_dwell_bars"": 9, ""recenter_threshold_pct"": 0.1613067110437737, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.009199676044133355, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.0056038077297569985, ""tol_buy_lo"": 0.0188248219435073, ""tol_sell_hi"": 0.018155553691503214, ""tol_sell_lo"": 0.004727661140103118, ""trail_atr_mult"": 1.4884193892092878, ""trend_ema_fast"": 67, ""trend_ema_slow"": 200}",mar,4116702817.9582105,411.67028179582104,-24.21430939037421,-99.7381334979267,-97.19662594215832,416.99149836150553,2.2840558665928694,1.2594983969288989,88.88888888888889,9,24.58328689686899,4.235437987742557,86.7852163905497,9.64280182117219,5116.70281795821
all,1,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 14, ""signal_threshold"": 0.3166018771009181, ""tsi_long"": 25, ""tsi_short"": 17}",mar,4103857251.265857,410.3857251265857,200.10062012394803,-99.7381334979267,-98.17450821677608,130.56669134318616,1.4033781070789733,1.235989560574715,56.41025641025641,39,2.7223157769542383,4.180165835110941,388.6077703025218,9.964301802628764,5103.8572512658575
1y,120,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 54, ""oversold"": 36, ""rsi_period"": 35, ""signal_threshold"": 0.8246402822713695}",mar,3969834645.584869,396.9834645584869,-24.21430939037421,-99.7381334979267,-89.0450992694871,402.0592687156819,1.8863728363478856,0.8113018838932837,57.73195876288659,97,1.9719032945936887,4.458229232324753,487.1479765267258,5.0221440879043895,4969.834645584869
1y,115,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 30, ""rsi_period"": 13, ""signal_threshold"": 0.9339759119240373}",mar,3945121385.731768,394.5121385731768,-24.21430939037421,-99.7381334979267,-76.25094597761267,399.5469202474054,1.8267734718295552,1.40417425049816,44.54545454545455,110,1.8315703629659723,5.173865497865506,1966.106320885846,17.873693826234966,4945.121385731768
all,164,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.9905674024315987, ""entry_days"": 13.502262856356126, ""exit_days"": 1.126236558650368, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.998697422294936}",mar,3924599338.7569456,392.45993387569456,200.10062012394803,-99.7381334979267,-88.77914983095239,126.3803333441309,1.4592713941682285,0.5774225699445192,48.38709677419355,31,2.7007009973533687,4.42063181076854,488.77852753799414,15.767049275419163,4924.599338756946
1y,23,CSMARevertStrategy,"{""atr_floor_pct"": 0.9568881032674287, ""atr_mult"": 2.1068345148565504, ""atr_period"": 48, ""entry_drop"": 0.410218233678737, ""exit_up"": 0.048, ""n_sma"": 983, ""rsi_max"": 47.629544945353935, ""rsi_period"": 29, ""timeframe_minutes"": 5}",mar,3923317299.231756,392.33172992317566,-24.21430939037421,-99.7381334979267,-92.18318994521732,397.3303842197822,2.088996884999211,0.5358347074786741,66.66666666666666,6,9.80913948141185,4.256000797502569,46.96390692423246,7.82731782070541,4923.317299231757
all,129,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.2998355649277693, ""entry_days"": 9.855644390932117, ""exit_days"": 2.426356576393556, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.3784533764935948}",mar,3917769950.8233166,391.77699508233167,200.10062012394803,-99.7381334979267,-90.9219027383696,126.219384218195,1.424505410824345,0.700506173050116,43.75,32,2.5639401631753653,4.308939686509655,640.6415772658117,20.020049289556617,4917.769950823317
1y,34,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.6444567966118107, ""entry_days"": 11.0, ""exit_days"": 1.2328141733546711, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.22950517669155368}",mar,3913204853.10227,391.320485310227,-24.21430939037421,-99.7381334979267,-55.75102266952461,396.3024053086444,2.1623223863075434,1.1480875319046624,47.368421052631575,19,3.3761266076558445,7.019072773424407,397.1106517774305,20.900560619864763,4913.204853102271
all,163,CSMARevertStrategy,"{""atr_floor_pct"": 0.22738537341380471, ""atr_mult"": 1.8, ""atr_period"": 6, ""entry_drop"": 0.7379122862235717, ""exit_up"": 0.5280305187582235, ""n_sma"": 523, ""rsi_max"": 40.030952093623846, ""rsi_period"": 18, ""timeframe_minutes"": 5}",mar,3878749910.9368634,387.8749910936864,200.10062012394803,-99.7381334979267,-85.04244166742242,125.29769622809188,1.3833655326266263,0.0995578444324123,100.0,2,inf,4.560957840445818,15.016294354143444,7.508147177071722,4878.749910936864
all,47,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.514540214817298, ""breakout_slope_min"": 0.0013615418370967918, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.3237707972775348, ""center_lookback"": 14, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.02, ""min_strength"": 0.5309860111213964, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 11, ""recenter_threshold_pct"": 0.2335422276345661, ""sell_spacing_mult_bull"": 1.3908576276680402, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0063970531258261375, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.016715120012429148, ""tol_sell_hi"": 0.012981245550118852, ""tol_sell_lo"": 0.01614117264747511, ""trail_atr_mult"": 3.345150876507177, ""trend_ema_fast"": 79, ""trend_ema_slow"": 200}",mar,3862640514.5122824,386.2640514512282,200.10062012394803,-99.7381334979267,-97.28173847976484,124.9161302845835,1.6388357748090845,0.9890273458321608,89.47368421052632,38,58.04405716189793,3.970571018645739,290.6245470053198,7.648014394876837,4862.640514512283
all,87,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.5989923966946975, ""breakout_slope_min"": 0.0005, ""breakout_window"": 74, ""buy_spacing_mult_bear"": 1.4224811236854482, ""center_lookback"": 39, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.010736900117179513, ""min_step_pct"": 0.014338950676508134, ""min_strength"": 0.65075079418769, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 12, ""recenter_dwell_bars"": 8, ""recenter_threshold_pct"": 0.19099010845415526, ""sell_spacing_mult_bull"": 1.032220440196466, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0023689310151374515, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.012442673302528469, ""tol_sell_hi"": 0.01118568788216179, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 1.5270043618150024, ""trend_ema_fast"": 45, ""trend_ema_slow"": 351}",mar,3857365765.352762,385.7365765352763,200.10062012394803,-99.7381334979267,-97.19662594215832,124.79105909122823,1.626626882096385,0.9422582820949144,86.95652173913044,23,218.13299945404108,3.968621058562547,191.81203068410545,8.339653508004584,4857.365765352763
all,89,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 10.159083968960317, ""exit_days"": 2.2427445043421455, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.5531536327792009}",mar,3703635380.331172,370.3635380331172,200.10062012394803,-99.7381334979267,-88.14317847948686,121.1163681806338,1.4090930005469775,0.6789527814438716,43.75,32,2.529357850374762,4.201840056395404,464.9282899119032,14.529009059746976,4703.635380331172
all,149,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 7.116271955844581, ""exit_days"": 1.2373071541645526, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.22054799986403162}",mar,3607779913.901756,360.7779913901756,200.10062012394803,-99.7381334979267,-64.42340543491821,118.79539436827922,1.2882220249560683,0.7053323850628446,35.08771929824561,57,1.8640838992838888,5.600107429195754,919.1197026268452,16.124907063628864,4607.779913901756
all,134,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 8.497330738803504, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.4278709652067272}",mar,3553715415.947094,355.3715415947094,200.10062012394803,-99.7381334979267,-88.60531414676079,117.47592789703948,1.391089459480268,0.6923341029720862,35.8974358974359,39,2.372339861383259,4.010724921149675,624.3214449132806,16.008242177263607,4553.715415947094
all,27,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.0558224695880374, ""breakout_slope_min"": 0.0005, ""breakout_window"": 10, ""buy_spacing_mult_bear"": 1.2786105922134374, ""center_lookback"": 39, ""cooldown_bars"": 4, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.009842667489507507, ""min_step_pct"": 0.02, ""min_strength"": 0.4724554705834694, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.19709282314914223, ""sell_spacing_mult_bull"": 1.3904643221672628, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.002730639869045941, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.007002567112024667, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 1.1536177242526604, ""trend_ema_fast"": 62, ""trend_ema_slow"": 373}",mar,3484543353.276212,348.4543353276212,200.10062012394803,-99.7381334979267,-97.2952287258284,115.77656768450902,1.6196438438139946,0.9774408339124472,100.0,35,inf,3.5814123661658965,245.9574777667908,7.027356507622595,4484.543353276213
all,113,CSMARevertStrategy,"{""atr_floor_pct"": 0.060126054881506796, ""atr_mult"": 2.605332301315661, ""atr_period"": 50, ""entry_drop"": 0.25, ""exit_up"": 0.5965129369526443, ""n_sma"": 892, ""rsi_max"": 46.5328770837135, ""rsi_period"": 40, ""timeframe_minutes"": 5}",mar,3469344256.4270477,346.9344256427048,200.10062012394803,-99.7381334979267,-93.84592103759458,115.40146062389498,1.464907644115412,0.4363374247917743,61.904761904761905,21,3.3369123398493787,3.6968514114078888,125.29290920251886,5.966329009643755,4469.344256427048
all,153,CSMARevertStrategy,"{""atr_floor_pct"": 0.003, ""atr_mult"": 3.728660617540828, ""atr_period"": 38, ""entry_drop"": 0.42445678809922893, ""exit_up"": 0.39925924969355764, ""n_sma"": 958, ""rsi_max"": 43.3434055249634, ""rsi_period"": 31, ""timeframe_minutes"": 5}",mar,3429760274.166006,342.97602741660063,200.10062012394803,-99.7381334979267,-92.18318994521732,114.42161607420518,1.4496448781869364,0.2003782344897108,66.66666666666666,6,7.382116328147734,3.720591873859265,40.02444540442266,6.670740900737109,4429.760274166007
all,49,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.0777614431296367, ""entry_days"": 11.0, ""exit_days"": 2.1181477429481155, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.8085088831691175}",mar,3366368270.8104763,336.6368270810476,200.10062012394803,-99.7381334979267,-88.73192560685604,112.84350321493712,1.3793179377089877,0.641878266085654,43.75,32,2.498625147739213,3.79386364917383,471.8973254924292,14.746791421638411,4366.368270810476
all,62,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0231273637354366, ""breakout_slope_min"": 0.00040489104948605186, ""breakout_window"": 13, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 29, ""cooldown_bars"": 4, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02010391360738043, ""min_step_pct"": 0.02, ""min_strength"": 0.7499767157661827, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 9, ""recenter_threshold_pct"": 0.16011198096449308, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.009833891898643332, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.0078035857840167925, ""tol_sell_lo"": 0.013272924138970608, ""trail_atr_mult"": 2.3683774540234315, ""trend_ema_fast"": 25, ""trend_ema_slow"": 389}",mar,3332184434.2571836,333.21844342571836,200.10062012394803,-99.7381334979267,-99.710740120015,111.98787675546735,1.688852166061399,1.4213855425448096,90.9090909090909,11,204.9601761749983,3.3418510686476317,92.48912124128054,8.408101931025504,4332.184434257184
1y,159,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.195320993903938, ""entry_days"": 15.884689124555097, ""exit_days"": 1.8275815110542115, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.5070360514518807}",mar,3328697825.167541,332.86978251675407,-24.21430939037421,-99.7381334979267,-87.98310175598024,336.90817254952606,2.09493918980587,0.7854634470366502,55.55555555555556,9,4.70960926822768,3.78333766227023,125.58454274708768,13.953838083009742,4328.697825167541
all,195,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 30, ""rsi_period"": 14, ""signal_threshold"": 0.31166503639087695}",mar,3314756853.193892,331.4756853193892,200.10062012394803,-99.7381334979267,-92.09102255068774,111.55039508602653,1.3032404193262142,1.0281408581946765,52.94117647058824,187,1.5470057098581824,3.599435386190244,535.4892369083381,2.8635788069964603,4314.756853193891
all,50,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 30, ""rsi_period"": 14, ""signal_threshold"": 0.8668685837476416}",mar,3314756853.193892,331.4756853193892,200.10062012394803,-99.7381334979267,-92.09102255068774,111.55039508602653,1.3032404193262142,1.0281408581946765,52.94117647058824,187,1.5470057098581824,3.599435386190244,535.4892369083381,2.8635788069964603,4314.756853193891
1y,153,CSMARevertStrategy,"{""atr_floor_pct"": 0.20927286392443278, ""atr_mult"": 1.5777444087569292, ""atr_period"": 45, ""entry_drop"": 0.37981707398189823, ""exit_up"": 0.23644259231824627, ""n_sma"": 643, ""rsi_max"": 17.406948969164944, ""rsi_period"": 19, ""timeframe_minutes"": 5}",mar,3254224195.8728433,325.42241958728437,-24.21430939037421,-99.7381334979267,-92.18318994521732,329.3441075902594,2.0229138086969773,0.3874034076980625,71.42857142857143,7,6.201857369961753,3.530170953952414,57.752479909866054,8.250354272838008,4254.224195872844
all,94,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.998878282064682, ""entry_days"": 11.0, ""exit_days"": 2.4931209371604117, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2764892784964219}",mar,3241320159.7659464,324.1320159765947,200.10062012394803,-99.7381334979267,-87.1645255057493,109.69739222081758,1.37060683428486,0.6216452790009902,43.75,32,2.3741597325972204,3.7186230762561223,450.5576401764805,14.079926255515016,4241.320159765947
all,170,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 57, ""oversold"": 17, ""rsi_period"": 14, ""signal_threshold"": 0.9245452095413297}",mar,3207935115.6995015,320.79351156995017,200.10062012394803,-99.7381334979267,-31.82669870678544,108.84982955592322,2.004114420545951,0.2716086111366657,61.111111111111114,18,5.093693912882458,10.079383806827478,67.76500535062665,3.764722519479258,4207.935115699502
1y,137,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.1892841351621328, ""breakout_slope_min"": 0.004278170569798437, ""breakout_window"": 19, ""buy_spacing_mult_bear"": 1.7527332072037658, ""center_lookback"": 23, ""cooldown_bars"": 5, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.030680291936168516, ""min_strength"": 0.49845961335908345, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 13, ""recenter_dwell_bars"": 10, ""recenter_threshold_pct"": 0.16715100985116843, ""sell_spacing_mult_bull"": 1.4336799504540738, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005322135467516068, ""tol_buy_lo"": 0.015853052603195302, ""tol_sell_hi"": 0.017483129168359278, ""tol_sell_lo"": 0.008153896447051289, ""trail_atr_mult"": 2.702261895442965, ""trend_ema_fast"": 50, ""trend_ema_slow"": 200}",mar,3195653505.911782,319.5653505911782,-24.21430939037421,-99.7381334979267,-97.19662594215832,323.3958456438641,2.2080646789611555,1.2805237746570934,100.0,11,inf,3.2878234968912543,87.5941090120128,7.96310081927389,4195.653505911782
all,139,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 1.854575985876757, ""entry_days"": 8.19345720085906, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.48609678781711907}",mar,3102239768.8921175,310.22397688921177,200.10062012394803,-99.7381334979267,-88.17550019088971,106.14464157429416,1.3456157085039184,0.6796867859393452,36.58536585365854,41,2.288773872825362,3.518255935238393,644.897275318826,15.729201837044537,4102.239768892118
1y,95,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 35, ""oversold"": 30, ""rsi_period"": 22, ""signal_threshold"": 0.8129947150073352}",mar,3081481034.610803,308.1481034610803,-24.21430939037421,-99.7381334979267,-69.75617567032553,311.8023545562356,1.7665444072748944,0.6773048370393023,30.666666666666664,75,2.036794039872355,4.4175028303933725,456.1165232899709,6.081553643866279,4081.4810346108034
