config_name,timeframe,fold_index,phase,timestamp,action,price,strength,threshold,reason,test_start,test_end
v8,5min,0,test,2024-04-03 06:45:00,BUY,0.004589592535074,4.765360295227197,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-03 06:50:00,SELL,0.0045817104674459,5.138187165950408,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-03 09:00:00,BUY,0.0045406095788147,12.162738646028826,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-05 15:30:00,SELL,0.0068675057112218,5.380832164549679,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-05 17:20:00,BUY,0.0068660400635548,9.785582590353572,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-05 18:00:00,SELL,0.007123884815601,11.499894726957711,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-05 19:10:00,BUY,0.0069942792172164,15.567791187211576,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-06 01:25:00,SELL,0.0082021464337509,31.80049543046323,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-07 09:10:00,BUY,0.0068717517855471,-13.229878785014298,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-07 12:35:00,SELL,0.0071756097643458,-7.938957133852816,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-07 14:35:00,BUY,0.0069104086513266,-5.110325491952044,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-07 15:45:00,SELL,0.0070919878704757,-5.664300510610054,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-08 22:50:00,BUY,0.0064203335080242,-5.2142693536968165,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-10 01:45:00,SELL,0.0058838541665345,-7.819592003834822,-42.846778722859405,trailing_stop,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-10 01:50:00,BUY,0.0058650882227381,-7.941143521130967,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-10 17:55:00,SELL,0.007086329930901,5.922207761052124,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-13 22:00:00,BUY,0.0059147218423457,-13.97265372191876,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-16 10:35:00,SELL,0.0062354904846806,-1.3164894269294631,-42.846778722859405,trailing_stop,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-16 10:40:00,BUY,0.0062496368131681,-1.425965010670799,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-17 06:10:00,SELL,0.0075588181195832,7.6177574371810435,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-20 11:10:00,BUY,0.0061934197538068,9.335724775605517,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-23 03:15:00,SELL,0.0070065597678985,9.050039217976154,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-28 17:10:00,BUY,0.005040559708421,-16.330631648300088,-42.846778722859405,entry,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,0,test,2024-04-29 19:10:00,SELL,0.005377609603368,5.7731242335399955,-42.846778722859405,state_flip,2024-04-03 06:45:00,2024-05-03 06:45:00
v8,5min,1,test,2024-05-03 08:50:00,BUY,0.0040106314457219,-5.9464953155961675,-41.249509473596795,entry,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-06 07:20:00,SELL,0.0058926714147782,10.170563020651288,-41.249509473596795,state_flip,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-08 19:30:00,BUY,0.0050506968619126,-5.130846087324673,-41.249509473596795,entry,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-10 02:30:00,SELL,0.0058067220662801,5.948714186459452,-41.249509473596795,state_flip,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-12 03:40:00,BUY,0.0052067022346643,-5.799043809312168,-41.249509473596795,entry,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-13 09:30:00,SELL,0.0058024804832645,6.413532759027719,-41.249509473596795,state_flip,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-26 04:05:00,BUY,0.0040142414433636,-5.912796627006253,-41.249509473596795,entry,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-26 07:35:00,SELL,0.0040345382684183,-8.657947659286918,-41.249509473596795,state_flip,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-29 11:05:00,BUY,0.0035745082167499,-8.252966212830014,-41.249509473596795,entry,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-30 16:30:00,SELL,0.0044244128853382,17.389984450573237,-41.249509473596795,state_flip,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-05-30 21:20:00,BUY,0.004359213920721,15.940006107473158,-41.249509473596795,entry,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,1,test,2024-06-02 06:40:00,SELL,0.0043502982407162,-1.184070048470717,-41.249509473596795,end_of_window,2024-05-03 06:45:00,2024-06-02 06:45:00
v8,5min,2,test,2024-06-02 06:45:00,BUY,0.0043609387902156,-1.1946508057832463,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-03 21:20:00,SELL,0.0061863876354243,13.241622115518004,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-05 04:05:00,BUY,0.0057930372463499,-5.7676196813459875,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-06 03:25:00,SELL,0.0061700128725977,11.47959768999173,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-06 05:45:00,BUY,0.0059259038189339,8.981719021776456,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-06 14:15:00,SELL,0.0060228170429728,-8.421815229990159,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-08 18:20:00,BUY,0.0050200670020682,-9.067620796736524,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-08 19:15:00,SELL,0.0050518255580144,-9.148870113124952,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-09 07:25:00,BUY,0.0048005665894559,-10.879633128221863,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-09 13:40:00,SELL,0.004923275479392,-7.139381775692195,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-10 23:15:00,BUY,0.0045144447287664,-7.438127793918206,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-12 22:50:00,SELL,0.0051049478494727,14.358881468554692,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-13 20:35:00,BUY,0.0047569879942521,-7.411418177829159,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-13 21:10:00,SELL,0.0047900065017875,-7.519823259083528,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-14 08:30:00,BUY,0.0047081064605007,-8.710333898153653,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-14 12:05:00,SELL,0.0047248166502188,-6.336008737883828,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-18 17:35:00,BUY,0.0040885827382303,-7.438334241950248,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-19 01:15:00,SELL,0.0041244622463058,-6.808542697217537,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-23 11:15:00,BUY,0.0036999312837469,-7.399030895231734,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-23 13:50:00,SELL,0.0037241643912827,-7.265807889713826,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-25 21:50:00,BUY,0.0032154523647945,-8.69195878691505,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-26 15:55:00,SELL,0.0032178716801094,-10.010366740589342,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-27 10:55:00,BUY,0.0029970129105806,-9.350074624450146,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-27 20:20:00,SELL,0.0030513171579746,-5.669386586363275,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-28 01:05:00,BUY,0.0028120925679464,-5.525685947643887,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-28 07:55:00,SELL,0.0028696245677964,-9.431793949358742,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-28 11:00:00,BUY,0.002830956180651,-9.030080876712567,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-29 21:50:00,SELL,0.0031898758251533,6.184341355744464,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-06-30 05:20:00,BUY,0.0031651190376455,-5.109552227034022,-41.249509473596795,entry,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,2,test,2024-07-01 20:30:00,SELL,0.003571094169485,8.47298139602872,-41.249509473596795,state_flip,2024-06-02 06:45:00,2024-07-02 06:45:00
v8,5min,3,test,2024-07-05 12:50:00,BUY,0.0025841752564645,-11.95254769604336,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-06 18:35:00,SELL,0.0028927183026373,6.113452790113345,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-08 20:25:00,BUY,0.0024952960364607,-5.556746147521163,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-09 07:40:00,SELL,0.0025984443699466,-8.893543750846217,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-10 21:25:00,BUY,0.0019155833629823,-24.796619425870823,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-12 23:55:00,SELL,0.0024774956452307,6.699151626875734,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-13 01:40:00,BUY,0.0024435626899459,8.173286780261598,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-15 12:25:00,SELL,0.0027725559125867,7.503042265890032,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-18 22:10:00,BUY,0.0024568288564757,-8.513400189513918,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-19 16:15:00,SELL,0.0025838494611051,-6.620354237628128,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-20 08:05:00,BUY,0.0025718784294406,6.282195717856388,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-20 09:25:00,SELL,0.002586857227131,5.6705967876924,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-22 20:35:00,BUY,0.0022572076965626,-9.574205334140832,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-24 15:10:00,SELL,0.0023812740249189,8.01277864565319,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-25 13:25:00,BUY,0.0022577702075378,-5.634688718427754,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-25 17:20:00,SELL,0.0022661243662722,-7.388965435744445,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-29 12:55:00,BUY,0.0019173874007287,-6.705779857912354,-35.74852931974071,entry,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,3,test,2024-07-29 20:20:00,SELL,0.0019812868944732,-20.947104837247572,-35.74852931974071,state_flip,2024-07-02 06:45:00,2024-08-01 06:45:00
v8,5min,4,test,2024-08-01 13:35:00,BUY,0.0014180033501633,-30.816774111550757,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-02 13:25:00,SELL,0.0017213830422682,8.189280821691167,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-03 21:20:00,BUY,0.0015840564590326,-7.0373970660835905,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-04 07:35:00,SELL,0.0016058031301414,-6.474299885733138,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-04 18:25:00,BUY,0.0014862263058027,-5.434171760550416,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-04 21:10:00,SELL,0.0015469734531715,-5.688858221325749,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-05 00:40:00,BUY,0.001466462020332,-7.160955163164835,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-05 19:15:00,SELL,0.0016333082876349,7.284595100794585,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-05 21:25:00,BUY,0.0015345401895086,9.133909880881578,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-07 10:00:00,SELL,0.0019857817374249,9.287849823439371,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-07 20:05:00,BUY,0.0016510501578124,-5.332671096377773,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-08 01:45:00,SELL,0.0016660146784172,-35.901997716673954,-35.74852931974071,weak_strength,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-08 02:25:00,BUY,0.0016933837220551,-35.568474336401614,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-08 17:20:00,SELL,0.0017852381156256,-6.013130367445888,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-08 19:40:00,BUY,0.0017853595962089,6.205419056921095,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-09 12:45:00,SELL,0.0018033680626038,8.572547588846342,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-10 04:50:00,BUY,0.0017851407277576,-8.489845491715919,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-10 06:15:00,SELL,0.001795784404826,-7.595139894476189,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-12 14:50:00,BUY,0.0016041304559648,-10.424170971860525,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-13 06:40:00,SELL,0.0015434068301984,3.2644654566015117,-35.74852931974071,trailing_stop,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-13 06:45:00,BUY,0.0015564785265168,3.122537897042315,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-16 21:45:00,SELL,0.0019606414727537,8.11900376449289,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-19 14:45:00,BUY,0.0017953507544933,-6.003015787773065,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-20 07:40:00,SELL,0.0018055822876232,-5.5774415333587255,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-21 05:45:00,BUY,0.0017476618772418,-6.140696354635634,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-21 09:45:00,SELL,0.0018045626362474,-5.634251946222432,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-21 11:15:00,BUY,0.0017913235321556,-5.0698939090312996,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-23 05:30:00,SELL,0.001916969797249,6.526266258869062,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-23 08:35:00,BUY,0.0018806420151493,5.463382738017079,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-25 07:05:00,SELL,0.001975719750441,6.064267823212325,-35.74852931974071,state_flip,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-30 02:05:00,BUY,0.0015224557582413,11.458162126716566,-35.74852931974071,entry,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,4,test,2024-08-31 06:40:00,SELL,0.0014919732492598,-1.3620396982571266,-35.74852931974071,end_of_window,2024-08-01 06:45:00,2024-08-31 06:45:00
v8,5min,5,test,2024-08-31 06:50:00,BUY,0.0014921184725395,-1.3526297598252908,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-08-31 17:40:00,SELL,0.0016141504328077,6.636898544501415,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-02 07:00:00,BUY,0.0015055773077318,-7.755085180578497,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-05 06:55:00,SELL,0.0023047976192312,35.81602300559634,-36.41588668160791,trailing_stop,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-05 07:00:00,BUY,0.0023026874420677,35.386494922493625,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-07 14:10:00,SELL,0.0033064138247014,18.544573882743087,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-09 17:15:00,BUY,0.0028414462965131,-5.702684078301963,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-12 14:15:00,SELL,0.0042044387011612,12.136723066443665,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-12 22:00:00,BUY,0.0039693639945663,17.1455218870073,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-14 05:20:00,SELL,0.0038505694277042,-3.119281210633596,-36.41588668160791,trailing_stop,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-14 05:25:00,BUY,0.0038483674021642,-3.08647834288141,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-14 23:15:00,SELL,0.0041961428797385,8.016077654023999,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-16 18:35:00,BUY,0.003263093527768,-13.032400076663968,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-18 13:00:00,SELL,0.0035613343484917,0.1992948004048473,-36.41588668160791,trailing_stop,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-18 13:05:00,BUY,0.0035619503642086,0.1292819588698517,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-19 03:00:00,SELL,0.0040671039802131,5.39484150400955,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-19 08:30:00,BUY,0.0040289620874817,14.233159932026698,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-19 09:10:00,SELL,0.0040418305763888,15.064215628045693,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-19 12:35:00,BUY,0.003377309520899,19.667055197132637,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-20 00:25:00,SELL,0.0033997174274893,-36.45809862862878,-36.41588668160791,weak_strength,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-20 03:50:00,BUY,0.0033747352514505,-36.38702599158004,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-20 09:50:00,SELL,0.0036341454538405,-7.386043278740032,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-22 12:35:00,BUY,0.0035103672247251,-7.0085878718064905,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-22 21:55:00,SELL,0.0037732311885028,-12.334430843109992,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-23 19:05:00,BUY,0.0028758991501737,-6.413146954308343,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-24 17:05:00,SELL,0.0030208554651445,-4.664607917556013,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-25 09:25:00,BUY,0.0029220128978902,-6.142560050984432,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-26 19:20:00,SELL,0.0036380064891802,13.248829747749664,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-28 05:55:00,BUY,0.0034427139160302,-6.2279985560663755,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-28 12:00:00,SELL,0.0036001867772673,-10.71472342198713,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-28 12:55:00,BUY,0.0034983742267396,-10.457352602946417,-36.41588668160791,entry,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,5,test,2024-09-29 22:00:00,SELL,0.0042926753110486,15.974725493551658,-36.41588668160791,state_flip,2024-08-31 06:45:00,2024-09-30 06:45:00
v8,5min,6,test,2024-09-30 10:25:00,BUY,0.0036405137995106,-7.292413762612362,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-09-30 14:40:00,SELL,0.0038493130781599,-11.274265656385044,-38.849902115644184,state_flip,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-03 16:50:00,BUY,0.0035608981586244,-6.035288252785542,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-04 17:25:00,SELL,0.0041108759784471,11.245032364500052,-38.849902115644184,state_flip,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-04 19:45:00,BUY,0.0040309373116183,12.268888799610195,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-05 09:30:00,SELL,0.004320131060392,12.396188396533836,-38.849902115644184,state_flip,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-05 11:15:00,BUY,0.0042106033512281,12.024432593114955,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-06 04:55:00,SELL,0.0046355279256406,14.279401342378463,-38.849902115644184,state_flip,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-06 11:45:00,BUY,0.0042774050435862,8.803085288690646,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-06 16:25:00,SELL,0.0043080530281571,-7.44277060177223,-38.849902115644184,state_flip,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-10 10:30:00,BUY,0.0035199610454387,-7.207852749190148,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-10 13:15:00,SELL,0.0035689011585956,-9.3249635268441,-38.849902115644184,state_flip,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-14 03:30:00,BUY,0.003099156829676,-16.215074848155243,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-15 03:35:00,SELL,0.003224568614468,2.910347122634276,-38.849902115644184,trailing_stop,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-15 03:40:00,BUY,0.0032441769737122,2.841798906871132,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-16 12:35:00,SELL,0.0034252601152785,10.37106785177379,-38.849902115644184,state_flip,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-17 14:25:00,BUY,0.003045327320415,-6.542478045749034,-38.849902115644184,entry,2024-09-30 06:45:00,2024-10-30 06:45:00
v8,5min,6,test,2024-10-17 21:45:00,SELL,0.0030602339093214,-7.262876208106166,-38.849902115644184,state_flip,2024-09-30 06:45:00,2024-10-30 06:45:00
