"timestamp","open","high","low","close","volume","log_slope","trend"
"2023-10-06 18:00:00+00:00","0.001063054749","0.001063188186","0.001031886617","0.001047417039","24364.258213817277","-0.007777667829","downtrend"
"2023-10-06 19:00:00+00:00","0.001047133164","0.001066915178","0.001044042785","0.001051893267","18980.900638353782","-0.009352047455","downtrend"
"2023-10-06 20:00:00+00:00","0.001058022885","0.001059232149","0.001035273955","0.001037772173","8156.774055237272","-0.010490754198","downtrend"
"2023-10-06 21:00:00+00:00","0.001038497724","0.001049325581","0.001031604034","0.001034167845","5538.848271860029","-0.010846330467","downtrend"
"2023-10-06 22:00:00+00:00","0.001029200983","0.001040672752","0.001014407550","0.001017902790","8721.475037229440","-0.010968069062","downtrend"
"2023-10-06 23:00:00+00:00","0.001023594712","0.001027432191","0.000986396876","0.000994404310","12470.880865243591","-0.010994696215","downtrend"
"2023-10-07 00:00:00+00:00","0.000994449525","0.000994488532","0.000970137694","0.000980692189","17421.477094356189","-0.010681525594","downtrend"
"2023-10-07 01:00:00+00:00","0.000975752398","0.001025292510","0.000959980454","0.001023543680","32248.313807767594","-0.010526208118","downtrend"
"2023-10-07 02:00:00+00:00","0.001017617775","0.001030250289","0.001009343359","0.001018950853","10617.879813795618","-0.010372834930","downtrend"
"2023-10-07 03:00:00+00:00","0.001018853467","0.001018853467","0.000981585674","0.001001306621","14648.640793493263","-0.010743778767","downtrend"
"2023-10-07 04:00:00+00:00","0.000995746707","0.001006708745","0.000957852693","0.000964468414","20907.618126852649","-0.011456354216","downtrend"
"2023-10-07 05:00:00+00:00","0.000958571699","0.000965760212","0.000880997055","0.000903965701","76554.963075132167","-0.011778988587","downtrend"
"2023-10-07 06:00:00+00:00","0.000904152357","0.000912418190","0.000842359762","0.000868577014","60681.677695158323","-0.011793682388","downtrend"
"2023-10-07 07:00:00+00:00","0.000873879842","0.000882378430","0.000862978780","0.000882378430","16321.348184639204","-0.011480224125","downtrend"
"2023-10-07 08:00:00+00:00","0.000882380749","0.000912759092","0.000880963055","0.000911935311","9152.829065663685","-0.011444192392","downtrend"
"2023-10-07 09:00:00+00:00","0.000906374133","0.000911758327","0.000902872745","0.000908974505","3626.717002308624","-0.011447132347","downtrend"
"2023-10-07 10:00:00+00:00","0.000903618606","0.000917316669","0.000903618606","0.000904068114","5512.547975541292","-0.011286569884","downtrend"
"2023-10-07 11:00:00+00:00","0.000904066749","0.000929101716","0.000900631381","0.000907116598","24567.239720763573","-0.010676075713","downtrend"
"2023-10-07 12:00:00+00:00","0.000907143217","0.000908985402","0.000873811098","0.000879922007","15765.280470582704","-0.009962603346","downtrend"
"2023-10-07 13:00:00+00:00","0.000879925566","0.000890929329","0.000874715430","0.000883623278","6347.161329623118","-0.009205010436","downtrend"
"2023-10-07 14:00:00+00:00","0.000878372710","0.000881778431","0.000827320860","0.000828119050","33665.962327513458","0.000000000000","range"
"2023-10-07 15:00:00+00:00","0.000832872550","0.000832888546","0.000780755216","0.000794870320","57227.474308499091","0.000000000000","range"
"2023-10-07 16:00:00+00:00","0.000794876401","0.000813316910","0.000781236573","0.000806528436","40716.317994769641","0.000000000000","range"
"2023-10-07 17:00:00+00:00","0.000806541600","0.000838281930","0.000801980892","0.000826682803","44670.335116228198","0.000000000000","range"
"2023-10-07 18:00:00+00:00","0.000826874126","0.000854590231","0.000819554913","0.000849233691","15401.506741579329","0.000000000000","range"
"2023-10-07 19:00:00+00:00","0.000849253145","0.000865318863","0.000801376839","0.000807317872","32124.198057141679","0.000000000000","range"
"2023-10-07 20:00:00+00:00","0.000800873967","0.000824643821","0.000777656658","0.000797514237","34964.511162469549","0.000000000000","range"
"2023-10-07 21:00:00+00:00","0.000792899390","0.000803268976","0.000767351330","0.000795310996","28968.052277502982","0.000000000000","range"
"2023-10-07 22:00:00+00:00","0.000800031946","0.000841365026","0.000791842062","0.000827261718","20264.905082105204","0.000000000000","range"
"2023-10-07 23:00:00+00:00","0.000827163810","0.000858525571","0.000812359366","0.000841993907","17325.549992013181","0.000000000000","range"
"2023-10-08 00:00:00+00:00","0.000841931518","0.000851188152","0.000829799072","0.000846246281","7965.258295960842","0.011584954899","uptrend"
"2023-10-08 01:00:00+00:00","0.000851253957","0.000917155295","0.000846361645","0.000900594882","83386.873961206540","0.013139446694","uptrend"
"2023-10-08 02:00:00+00:00","0.000905910297","0.000907882661","0.000858247562","0.000887855195","26491.475168067132","0.014898108234","uptrend"
"2023-10-08 03:00:00+00:00","0.000886761926","0.000887689466","0.000858260440","0.000871031357","11393.234680525649","0.014950071271","uptrend"
"2023-10-08 04:00:00+00:00","0.000865985008","0.000907111294","0.000865557960","0.000895639804","28084.950645562669","0.013793593096","uptrend"
"2023-10-08 05:00:00+00:00","0.000901790822","0.000933820516","0.000899508359","0.000922439356","32142.949083729913","0.013139735432","uptrend"
"2023-10-08 06:00:00+00:00","0.000922437386","0.001016236387","0.000921559727","0.001006781398","63647.347868344907","0.012186676845","uptrend"
"2023-10-08 07:00:00+00:00","0.001012633034","0.001017395267","0.000996100554","0.001011033330","11431.740631666968","0.011481061997","uptrend"
