trial_id,strategy,parameters,best_objective,best_objective_score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,win_rate_pct,total_trades,profit_factor,recovery_factor,total_cost_pct,avg_cost_per_trade_pct,final_balance
174,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": true, ""atr_mult"": 1.524973198206115, ""breakout_slope_min"": 0.0005, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.1319419101072632, ""center_lookback"": 32, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.026719902484867282, ""min_step_pct"": 0.02, ""min_strength"": 0.7533515951935243, ""no_sell_above_ema_fast_in_bull"": false, ""num_grids"": 17, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.19286308055928242, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0032432125328667786, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.015164448323638682, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 2.56492363381816, ""trend_ema_fast"": 78, ""trend_ema_slow"": 200}",mar,1906509940.9130697,190.65099409130698,-54.52553678507759,-77.03882976156171,-42.03895051893301,11046.533433660836,4.736529989668886,3.1140516075398983,100.0,6,inf,4.5351035584355,34.8753085069732,5.812551417828867,2906.50994091307
124,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": true, ""atr_mult"": 0.9180890633939935, ""breakout_slope_min"": 0.002361318514787456, ""breakout_window"": 74, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 13, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.019041374031721767, ""min_strength"": 0.5803334223740859, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 20, ""recenter_dwell_bars"": 11, ""recenter_threshold_pct"": 0.14226514099488938, ""sell_spacing_mult_bull"": 1.663420015964538, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.004513262202905511, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.016809649904591148, ""tol_buy_lo"": 0.01644055238172306, ""tol_sell_hi"": 0.01628768499052379, ""tol_sell_lo"": 0.009828267125988048, ""trail_atr_mult"": 3.4246972556598383, ""trend_ema_fast"": 50, ""trend_ema_slow"": 140}",mar,1531385315.2506871,153.13853152506874,-54.52553678507759,-77.03882976156171,-55.0573465846618,5953.474306168557,3.713969673621829,2.9384436961622695,100.0,4,inf,2.7814368294989897,19.288281752008018,4.8220704380020045,2531.3853152506877
14,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": true, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0027945774086875694, ""breakout_window"": 50, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 15, ""cooldown_bars"": 1, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02368347298075749, ""min_step_pct"": 0.022767424190522734, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": false, ""num_grids"": 19, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.09052581208017316, ""sell_spacing_mult_bull"": 1.7294798754938363, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.006069339530578624, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.017837927610894116, ""tol_buy_lo"": 0.010195783244397114, ""tol_sell_hi"": 0.01419982946115898, ""tol_sell_lo"": 0.00515804030589039, ""trail_atr_mult"": 3.300813118753257, ""trend_ema_fast"": 26, ""trend_ema_slow"": 126}",mar,1255582953.3717947,125.55829533717949,-54.52553678507759,-77.03882976156171,-55.057346584661815,3536.3803746599006,3.0531719391394594,2.9388175497519016,100.0,3,inf,2.28050029879497,12.358811579155688,4.119603859718563,2255.5829533717947
86,CompositeMomentumIndexStrategy,"{""roc_period"": 16, ""rsi_period"": 14, ""signal_threshold"": 0.5562059208568572, ""tsi_long"": 28, ""tsi_short"": 15}",mar,1182987114.4297059,118.2987114429706,-54.52553678507759,-77.03882976156171,-45.81322521814959,3047.031709030866,3.002024940946455,2.812876026591837,60.0,5,4.8350798516753954,2.5821956624897218,25.424832858635526,5.084966571727105,2182.987114429706
381,CompositeMomentumIndexStrategy,"{""roc_period"": 18, ""rsi_period"": 14, ""signal_threshold"": 0.3726884630615361, ""tsi_long"": 16, ""tsi_short"": 14}",mar,1182987114.4297059,118.2987114429706,-54.52553678507759,-77.03882976156171,-45.81322521814959,3047.031709030866,3.002024940946455,2.812876026591837,60.0,5,4.8350798516753954,2.5821956624897218,25.424832858635526,5.084966571727105,2182.987114429706
371,CompositeMomentumIndexStrategy,"{""roc_period"": 19, ""rsi_period"": 14, ""signal_threshold"": 0.5350069492153303, ""tsi_long"": 31, ""tsi_short"": 7}",mar,1182987114.4297059,118.2987114429706,-54.52553678507759,-77.03882976156171,-45.81322521814959,3047.031709030866,3.002024940946455,2.812876026591837,60.0,5,4.8350798516753954,2.5821956624897218,25.424832858635526,5.084966571727105,2182.987114429706
31,CompositeMomentumIndexStrategy,"{""roc_period"": 17, ""rsi_period"": 14, ""signal_threshold"": 0.053178194598420214, ""tsi_long"": 34, ""tsi_short"": 13}",mar,1180877203.2123969,118.08772032123969,-54.52553678507759,-77.03882976156171,-45.8132252181496,3033.6159687480804,2.998832042989182,2.807657553078854,60.0,5,4.8298425672600045,2.5775901993133954,25.40192003700828,5.080384007401657,2180.877203212397
351,CompositeMomentumIndexStrategy,"{""roc_period"": 15, ""rsi_period"": 12, ""signal_threshold"": 0.11596683189195037, ""tsi_long"": 28, ""tsi_short"": 13}",mar,1137340386.1090798,113.73403861090799,-54.52553678507759,-77.03882976156171,-45.81322521814959,2766.525049544935,2.9420836156245835,2.7559774905792973,60.0,5,4.720154738755557,2.48255908789086,24.914902693098366,4.982980538619673,2137.3403861090796
51,CompositeMomentumIndexStrategy,"{""roc_period"": 5, ""rsi_period"": 29, ""signal_threshold"": 0.11696814486488742, ""tsi_long"": 25, ""tsi_short"": 13}",mar,1132020401.2925413,113.20204012925413,-54.52553678507759,-77.03882976156171,-57.82875147467338,2735.137114210715,2.783466549405628,2.90459043909102,100.0,2,inf,1.957539065646817,8.42518847791918,4.21259423895959,2132.020401292541
271,CompositeMomentumIndexStrategy,"{""roc_period"": 5, ""rsi_period"": 27, ""signal_threshold"": 0.7, ""tsi_long"": 21, ""tsi_short"": 15}",mar,1132020401.2925413,113.20204012925413,-54.52553678507759,-77.03882976156171,-57.82875147467338,2735.137114210715,2.783466549405628,2.90459043909102,100.0,2,inf,1.957539065646817,8.42518847791918,4.21259423895959,2132.020401292541
