stage,trial_id,strategy,parameters,best_objective,best_objective_score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,win_rate_pct,total_trades,profit_factor,recovery_factor,total_cost_pct,avg_cost_per_trade_pct,final_balance
all,16,CompositeMomentumIndexStrategy,"{""roc_period"": 6, ""rsi_period"": 16, ""signal_threshold"": 0.9321446906534676, ""tsi_long"": 16, ""tsi_short"": 13}",mar,79449287286.53268,7944.928728653269,200.10062012394803,-99.7381334979267,-94.54096064229556,847.4936233173107,2.1359224293426338,1.9434037373168145,60.0,30,6.261443189014022,84.03689442836992,10466.493898258836,348.8831299419613,80449.2872865327
all,311,CompositeMomentumIndexStrategy,"{""roc_period"": 8, ""rsi_period"": 24, ""signal_threshold"": 0.26897429070292334, ""tsi_long"": 18, ""tsi_short"": 13}",mar,78284033724.55217,7828.403372455217,200.10062012394803,-99.7381334979267,-90.90899942035836,840.4351889865394,2.1465751144081286,1.769878142199788,63.1578947368421,19,7.309275241290893,86.11252375858959,6951.688977653614,365.878367244927,79284.03372455218
all,131,CompositeMomentumIndexStrategy,"{""roc_period"": 9, ""rsi_period"": 27, ""signal_threshold"": 0.8906197606542685, ""tsi_long"": 31, ""tsi_short"": 11}",mar,77840568963.74037,7784.056896374038,200.10062012394803,-99.7381334979267,-91.87308636160463,837.7356614070006,2.135910411776062,1.8800627559314227,50.0,12,11.914250084565488,84.72619354199828,6722.325929844174,560.1938274870146,78840.56896374038
all,183,CSMARevertStrategy,"{""entry_drop"": 0.25, ""exit_up"": 0.7114619378852921, ""n_sma"": 576, ""rsi_max"": 32.13645941243103, ""rsi_period"": 46, ""timeframe_minutes"": 5}",mar,73935786455.39714,7393.578645539715,200.10062012394803,-99.7381334979267,-98.0871535605219,813.6386859767899,2.2751555900198155,2.607076487522179,75.0,4,199.71046717313575,75.37764505499405,1306.4526501824596,326.6131625456149,74935.78645539714
all,173,CSMARevertStrategy,"{""entry_drop"": 0.25, ""exit_up"": 0.6931876852874695, ""n_sma"": 576, ""rsi_max"": 46.760129943805666, ""rsi_period"": 49, ""timeframe_minutes"": 5}",mar,73836329458.66351,7383.632945866351,200.10062012394803,-99.7381334979267,-98.0871535605219,813.0170254569842,2.274919545743032,2.6066392590312097,75.0,4,190.64531187134625,75.27624849782688,1344.9937096842416,336.2484274210604,74836.32945866352
all,253,CSMARevertStrategy,"{""entry_drop"": 0.14430387811708045, ""exit_up"": 0.8097904025524203, ""n_sma"": 926, ""rsi_max"": 19.774136570420783, ""rsi_period"": 46, ""timeframe_minutes"": 5}",mar,69615517358.1041,6961.55173581041,200.10062012394803,-99.7381334979267,-99.05427450104337,786.2527711606065,2.2603402640104493,2.5272160341329664,100.0,4,inf,70.28017489277642,1368.4791490427683,342.11978726069214,70615.5173581041
1y,321,CompositeMomentumIndexStrategy,"{""roc_period"": 9, ""rsi_period"": 30, ""signal_threshold"": 0.1446008992402562, ""tsi_long"": 21, ""tsi_short"": 13}",mar,69279912854.77647,6927.9912854776485,-24.21430939037421,-99.7381334979267,-90.90899942035836,7119.971140217045,2.975371717090212,2.959068216438528,57.14285714285714,7,24.76631632409068,76.20798083414147,986.2686889663936,140.8955269951991,70279.91285477648
1y,11,CompositeMomentumIndexStrategy,"{""roc_period"": 7, ""rsi_period"": 19, ""signal_threshold"": 0.19263297178412075, ""tsi_long"": 25, ""tsi_short"": 6}",mar,63933967570.93703,6393.396757093703,-24.21430939037421,-99.7381334979267,-90.90899942035836,6567.429557933325,3.0160080027590013,2.198401192278262,70.0,20,8.507519843523346,70.32743510387763,2813.4816382391764,140.6740819119588,64933.967570937035
1y,331,CompositeMomentumIndexStrategy,"{""roc_period"": 6, ""rsi_period"": 22, ""signal_threshold"": 0.9290416239359284, ""tsi_long"": 33, ""tsi_short"": 11}",mar,61758754332.23161,6175.875433223162,-24.21430939037421,-99.7381334979267,-90.90899942035836,6342.686980519945,2.9516223411352516,2.5648370477394824,60.0,10,25.065351761140015,67.93469813330849,3142.9570179580073,314.2957017958007,62758.75433223162
all,351,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 30, ""signal_threshold"": 0.7, ""tsi_long"": 39, ""tsi_short"": 5}",mar,61703101611.09802,6170.310161109803,200.10062012394803,-99.7381334979267,-91.60802448828898,733.8866289916524,2.0764900825095953,1.807323183912085,45.45454545454545,11,11.859015346412276,67.35556405212739,4217.092129185097,383.3720117440998,62703.10161109803
1y,231,CompositeMomentumIndexStrategy,"{""roc_period"": 6, ""rsi_period"": 30, ""signal_threshold"": 0.3018473821448977, ""tsi_long"": 25, ""tsi_short"": 10}",mar,53074766849.28441,5307.476684928441,-24.21430939037421,-99.7381334979267,-90.90899942035836,5445.969367887907,2.864610404454774,2.8406092910562166,50.0,4,40.665327427444986,58.38230228876407,591.6956302551806,147.92390756379515,54074.76684928441
all,161,CompositeMomentumIndexStrategy,"{""roc_period"": 11, ""rsi_period"": 20, ""signal_threshold"": 0.43871497892133077, ""tsi_long"": 35, ""tsi_short"": 16}",mar,52961920679.91857,5296.192067991858,200.10062012394803,-99.7381334979267,-90.90899942035836,672.1315682043705,2.044728727031271,1.560111874730321,61.904761904761905,21,7.296264182739222,58.25817137753928,3683.347611068132,175.39750528895866,53961.92067991858
all,188,CSMARevertStrategy,"{""entry_drop"": 0.19464060200883737, ""exit_up"": 0.6906231043320497, ""n_sma"": 472, ""rsi_max"": 33.557721419102506, ""rsi_period"": 17, ""timeframe_minutes"": 5}",mar,52638927803.05255,5263.892780305256,200.10062012394803,-99.7381334979267,-98.0871535605219,669.7595169244697,2.21047105117056,2.5338699243626706,75.0,4,91.9123720449327,53.665465753956454,706.3672043010239,176.59180107525597,53638.92780305256
1y,396,CompositeMomentumIndexStrategy,"{""roc_period"": 7, ""rsi_period"": 16, ""signal_threshold"": 0.7, ""tsi_long"": 25, ""tsi_short"": 13}",mar,52162903849.424286,5216.290384942429,-24.21430939037421,-99.7381334979267,-90.90899942035836,5351.860031051929,2.93263674386154,2.0687478863621003,65.0,20,8.328066582388002,57.37925197947214,1708.4256533263424,85.42128266631713,53162.90384942429
all,291,CompositeMomentumIndexStrategy,"{""roc_period"": 7, ""rsi_period"": 14, ""signal_threshold"": 0.575084699144271, ""tsi_long"": 37, ""tsi_short"": 20}",mar,49400306312.59371,4940.030631259371,200.10062012394803,-99.7381334979267,-90.90899942035836,645.578848497643,2.01730245662067,1.7566644634160922,66.66666666666666,27,4.780240816103058,54.340391630722195,2657.1417442179827,98.41265719325862,50400.30631259371
all,110,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 21, ""rsi_period"": 24, ""signal_threshold"": 0.8007728071461291}",mar,48730433867.88597,4873.043386788598,200.10062012394803,-99.7381334979267,-61.96919851066771,640.4836781001782,3.0162123401892247,0.6290899287540693,81.81818181818183,11,29.460204758881204,78.63654047340512,561.9085720114787,51.08259745558897,49730.43386788598
all,391,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 22, ""signal_threshold"": 0.12360236752688553, ""tsi_long"": 25, ""tsi_short"": 13}",mar,48400060724.27917,4840.006072427917,200.10062012394803,-99.7381334979267,-90.90899942035836,637.9584817527416,2.0230164112521853,1.492739220741279,61.904761904761905,21,7.423823157495792,53.24012037628956,3414.011722360908,162.57198677909088,49400.060724279174
all,353,CSMARevertStrategy,"{""entry_drop"": 0.14190315249821872, ""exit_up"": 0.7387294456297665, ""n_sma"": 690, ""rsi_max"": 32.48925570658201, ""rsi_period"": 14, ""timeframe_minutes"": 5}",mar,45176390303.53674,4517.639030353675,200.10062012394803,-99.7381334979267,-98.0871535605219,612.872550965771,2.1813151536228257,2.5037115996705057,60.0,5,39.830016992324346,46.05739759352067,585.6270314945117,117.12540629890232,46176.39030353675
1y,311,CompositeMomentumIndexStrategy,"{""roc_period"": 8, ""rsi_period"": 30, ""signal_threshold"": 0.13798981664408047, ""tsi_long"": 23, ""tsi_short"": 13}",mar,44838312690.352486,4483.831269035249,-24.21430939037421,-99.7381334979267,-90.90899942035836,4596.308504030794,2.80190026299398,2.7834475645600616,40.0,5,34.11411693168261,49.3221935960625,467.6863467324605,93.5372693464921,45838.31269035249
all,206,CompositeMomentumIndexStrategy,"{""roc_period"": 5, ""rsi_period"": 23, ""signal_threshold"": 0.5459624935681183, ""tsi_long"": 39, ""tsi_short"": 20}",mar,44673950053.17536,4467.395005317537,200.10062012394803,-99.7381334979267,-95.68721007965078,608.8866632109448,2.006237139022805,1.9812578461430788,42.857142857142854,7,22.190678020424873,46.68748311920519,533.8170428479789,76.25957754971127,45673.950053175366
all,286,CompositeMomentumIndexStrategy,"{""roc_period"": 16, ""rsi_period"": 26, ""signal_threshold"": 0.7, ""tsi_long"": 25, ""tsi_short"": 17}",mar,44593323948.9407,4459.33239489407,200.10062012394803,-99.7381334979267,-87.52449446209522,608.2450651141316,1.9990586190136357,1.710893889887212,57.89473684210527,19,7.2810641514061105,50.94953615327994,3072.9086232770696,161.7320328040563,45593.3239489407
all,266,CompositeMomentumIndexStrategy,"{""roc_period"": 20, ""rsi_period"": 29, ""signal_threshold"": 0.7, ""tsi_long"": 23, ""tsi_short"": 13}",mar,42201148454.3469,4220.11484543469,200.10062012394803,-99.7381334979267,-87.52449446209522,588.9505451671068,1.9861166192271955,1.632771757379199,57.89473684210527,19,7.409543079028075,48.21638641126138,2588.8493498993657,136.25522894207188,43201.148454346905
all,326,CompositeMomentumIndexStrategy,"{""roc_period"": 15, ""rsi_period"": 26, ""signal_threshold"": 0.7884556944588639, ""tsi_long"": 15, ""tsi_short"": 13}",mar,41494557781.89017,4149.455778189017,200.10062012394803,-99.7381334979267,-90.90899942035836,583.1523219270762,1.9839572865106936,1.5548380163550164,66.66666666666666,21,6.976089955733171,45.64405949516785,1889.1629120249047,89.9601386678526,42494.55778189017
all,11,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 21, ""signal_threshold"": 0.7, ""tsi_long"": 25, ""tsi_short"": 13}",mar,39206786610.56411,3920.678661056412,200.10062012394803,-99.7381334979267,-90.90899942035836,564.049108789064,1.9631965674805223,1.478774949430257,68.18181818181817,22,7.17780111135017,43.1275086741127,2366.517580801498,107.56898094552264,40206.786610564115
all,51,CompositeMomentumIndexStrategy,"{""roc_period"": 14, ""rsi_period"": 27, ""signal_threshold"": 0.8873658886907831, ""tsi_long"": 16, ""tsi_short"": 13}",mar,36688612998.26601,3668.8612998266008,200.10062012394803,-99.7381334979267,-92.86451792826864,542.3985241863041,1.9471379101073607,1.4978321729936697,70.0,20,7.222728132518632,39.50767614666928,1354.9813030045516,67.74906515022758,37688.612998266006
all,216,CompositeMomentumIndexStrategy,"{""roc_period"": 11, ""rsi_period"": 17, ""signal_threshold"": 0.7, ""tsi_long"": 29, ""tsi_short"": 17}",mar,36270468490.73304,3627.0468490733047,200.10062012394803,-99.7381334979267,-90.90899942035836,538.735900258363,1.9372587928973903,1.6731596741863513,60.71428571428571,28,4.333156194166946,39.89755549175097,1526.4617666667475,54.51649166666955,37270.468490733045
all,156,CompositeMomentumIndexStrategy,"{""roc_period"": 7, ""rsi_period"": 14, ""signal_threshold"": 0.15294787971183615, ""tsi_long"": 34, ""tsi_short"": 13}",mar,36117899972.3872,3611.78999723872,200.10062012394803,-99.7381334979267,-90.90899942035836,537.3945333884034,1.936212695447487,1.6940394292732608,62.06896551724138,29,4.444021413553021,39.72972995267493,2570.180913115874,88.62692803847841,37117.8999723872
all,355,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 30, ""rsi_period"": 44, ""signal_threshold"": 0.6}",mar,35483592499.33892,3548.3592499338924,200.10062012394803,-99.7381334979267,-87.52449446209522,531.788732884925,1.9873745860567469,1.223141354647367,72.22222222222221,18,7.886055289563133,40.541328136097974,556.3487876834408,30.90826598241338,36483.59249933893
all,76,CompositeMomentumIndexStrategy,"{""roc_period"": 7, ""rsi_period"": 14, ""signal_threshold"": 0.5229416365284456, ""tsi_long"": 25, ""tsi_short"": 10}",mar,34064078044.95228,3406.4078044952284,200.10062012394803,-99.7381334979267,-94.56685198855185,519.0687554198846,1.9187069212836625,1.7353496489419191,62.16216216216216,37,4.423815783707007,36.02116103968021,2427.465891262654,65.60718625034201,35064.07804495228
1y,171,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 20, ""signal_threshold"": 0.18304943301781837, ""tsi_long"": 31, ""tsi_short"": 8}",mar,33615182649.492104,3361.5182649492103,-24.21430939037421,-99.7381334979267,-90.90899942035836,3440.150227446891,2.7456040242120223,1.8493751010588757,72.22222222222221,18,7.525785426025478,36.976738126945264,870.5295612110607,48.36275340061448,34615.182649492104
all,208,CSMARevertStrategy,"{""entry_drop"": 0.25, ""exit_up"": 0.3042523452422582, ""n_sma"": 576, ""rsi_max"": 32.0, ""rsi_period"": 31, ""timeframe_minutes"": 5}",mar,33016111998.50299,3301.6111998502993,200.10062012394803,-99.7381334979267,-94.37643295319748,509.51628625281427,2.055495675746899,1.2839179236149771,71.42857142857143,14,10.50455024024074,34.983428558776026,4541.930868572911,324.42363346949367,34016.111998502995
all,128,CSMARevertStrategy,"{""entry_drop"": 0.25, ""exit_up"": 0.676089930094336, ""n_sma"": 332, ""rsi_max"": 38.36649103605302, ""rsi_period"": 48, ""timeframe_minutes"": 5}",mar,32044158051.808544,3204.4158051808545,200.10062012394803,-99.7381334979267,-98.0871535605219,500.5276024676026,2.1040216783017893,2.3290629759970316,100.0,4,inf,32.669067139395175,308.3716201202239,77.09290503005597,33044.15805180855
1y,68,CSMARevertStrategy,"{""entry_drop"": 0.7306535726745392, ""exit_up"": 0.8303766743185829, ""n_sma"": 969, ""rsi_max"": 42.07049189375405, ""rsi_period"": 32, ""timeframe_minutes"": 5}",mar,31870741103.051975,3187.074110305198,-24.21430939037421,-99.7381334979267,-75.60416651532826,3260.641905940957,2.691534014671284,2.226624448491255,100.0,2,inf,42.15474169216638,247.9584709200796,123.9792354600398,32870.74110305198
all,255,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 17, ""rsi_period"": 11, ""signal_threshold"": 0.5494916060510533}",mar,31436300028.24341,3143.630002824341,200.10062012394803,-99.7381334979267,-73.56834732914186,494.84046847868706,2.414029702326632,0.5509457384991978,68.96551724137932,29,7.400605662269086,42.73074109929186,986.5001592496184,34.017246870676495,32436.30002824341
all,371,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 19, ""signal_threshold"": 0.2185224278230518, ""tsi_long"": 22, ""tsi_short"": 5}",mar,31220921671.29213,3122.092167129213,200.10062012394803,-99.7381334979267,-94.69411924196382,492.8129347486022,1.8998013784020185,1.7253823776525907,61.29032258064516,31,4.031973409130304,32.970285717021106,1761.579896826883,56.82515796215752,32220.921671292133
1y,46,CompositeMomentumIndexStrategy,"{""roc_period"": 9, ""rsi_period"": 21, ""signal_threshold"": 0.7665015367317294, ""tsi_long"": 21, ""tsi_short"": 11}",mar,30675984783.601917,3067.598478360192,-24.21430939037421,-99.7381334979267,-90.90899942035836,3137.73250865084,2.7047205698428076,1.8210727967264,72.22222222222221,18,7.230570089782235,33.74361722073059,747.70048684014,41.53891593556333,31675.98478360192
all,223,CSMARevertStrategy,"{""entry_drop"": 0.25, ""exit_up"": 0.8058129409389709, ""n_sma"": 576, ""rsi_max"": 29.249571738473627, ""rsi_period"": 40, ""timeframe_minutes"": 5}",mar,30636344423.31134,3063.6344423311343,200.10062012394803,-99.7381334979267,-99.34972589585904,487.27627877384,2.1696127391804043,2.3817974266634954,100.0,3,inf,30.8368685943081,327.6045611921633,109.20152039738775,31636.344423311344
all,348,CSMARevertStrategy,"{""entry_drop"": 0.9364104205587378, ""exit_up"": 0.7640064404940511, ""n_sma"": 684, ""rsi_max"": 22.831902156493967, ""rsi_period"": 37, ""timeframe_minutes"": 5}",mar,30243759473.01428,3024.3759473014284,200.10062012394803,-99.7381334979267,-71.70570864298075,483.52998560705095,2.0036984870675303,1.174990619814975,100.0,1,inf,42.17761743851734,201.7546493279394,201.7546493279394,31243.75947301428
all,390,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 41, ""oversold"": 30, ""rsi_period"": 30, ""signal_threshold"": 0.6}",mar,29958878107.840313,2995.887810784031,200.10062012394803,-99.7381334979267,-37.1405384591895,480.7970799545954,2.689571993024575,0.6886250840342054,47.61904761904761,63,4.604482305367781,80.66355349360245,1407.957441267601,22.348530813771447,30958.878107840315
1y,105,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 22, ""rsi_period"": 14, ""signal_threshold"": 0.6055306410080107}",mar,28517445430.976288,2851.744543097629,-24.21430939037421,-99.7381334979267,-47.89550020434928,2915.7501423221365,4.103506453279338,1.607732599871429,63.63636363636363,22,8.996561744499372,59.54097004792673,300.5592515919323,13.661784163269653,29517.44543097629
all,101,CompositeMomentumIndexStrategy,"{""roc_period"": 20, ""rsi_period"": 26, ""signal_threshold"": 0.39324197347267115, ""tsi_long"": 28, ""tsi_short"": 10}",mar,27157471752.79922,2715.747175279922,200.10062012394803,-99.7381334979267,-93.24021633405602,453.24033293986423,1.8586049678917125,1.5037488573382096,63.63636363636363,22,5.314288226680287,29.1263500027723,1807.2425216228344,82.14738734649248,28157.47175279922
all,381,CompositeMomentumIndexStrategy,"{""roc_period"": 6, ""rsi_period"": 13, ""signal_threshold"": 0.17275100409626717, ""tsi_long"": 38, ""tsi_short"": 9}",mar,26914354072.627502,2691.4354072627502,200.10062012394803,-99.7381334979267,-92.6157717008135,450.78706001128575,1.8608296680147056,1.6529130864857529,61.29032258064516,31,4.275198374163441,29.060227624698506,1560.6610386120112,50.3439044713552,27914.354072627502
all,50,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 51, ""oversold"": 25, ""rsi_period"": 45, ""signal_threshold"": 0.5480521044126578}",mar,26478477796.036877,2647.8477796036877,200.10062012394803,-99.7381334979267,-33.774199729157715,446.36245756151413,3.183551081252493,0.3984044873675808,75.0,8,49.77335412547254,78.39853500119399,211.763184750228,26.470398093778503,27478.477796036877
all,123,CSMARevertStrategy,"{""entry_drop"": 0.24432196854835952, ""exit_up"": 0.6591046852636203, ""n_sma"": 838, ""rsi_max"": 27.387814803864586, ""rsi_period"": 12, ""timeframe_minutes"": 5}",mar,26103970264.663857,2610.397026466386,200.10062012394803,-99.7381334979267,-97.2383953245296,442.5334071430759,2.0400363433280853,2.0552084848884813,62.5,8,12.175667641624749,26.845332214237818,2165.61236593517,270.70154574189627,27103.970264663854
all,31,CompositeMomentumIndexStrategy,"{""roc_period"": 18, ""rsi_period"": 26, ""signal_threshold"": 0.7, ""tsi_long"": 21, ""tsi_short"": 19}",mar,24916992545.769184,2491.6992545769185,200.10062012394803,-99.7381334979267,-88.20468721559273,430.2238594932896,1.8370745471955547,1.506495666830718,57.89473684210527,19,6.5180910438805695,28.249057201309803,1237.6246080945805,65.13813726813581,25916.992545769182
