trial_id,strategy,parameters,score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,total_trades,final_balance
142,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.2255795425825287, ""breakout_slope_min"": 0.0038362731564997744, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.3626119664678287, ""center_lookback"": 20, ""cooldown_bars"": 1, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.008959031106741101, ""min_step_pct"": 0.036628460444405375, ""min_strength"": 0.47366781954893716, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 18, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.24744862714689114, ""sell_spacing_mult_bull"": 1.7548477620099274, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.009096594979023369, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.015178807179039777, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.01950063413967364, ""tol_sell_lo"": 0.010136778672781533, ""trail_atr_mult"": 1.6651131815661873, ""trend_ema_fast"": 68, ""trend_ema_slow"": 200}",90.5,4.037483577307133,-20.93850507824053,-38.783622969811795,-3.772440469473892,61.88838350462429,2.1062095117901216,0.28873218382652505,2,1040.3748357730713
62,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.115952997191428, ""breakout_slope_min"": 0.00021239007664713283, ""breakout_window"": 11, ""buy_spacing_mult_bear"": 1.547822324883474, ""center_lookback"": 21, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.016689826508885595, ""min_step_pct"": 0.027150242022567998, ""min_strength"": 0.5506668153397153, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 16, ""recenter_dwell_bars"": 8, ""recenter_threshold_pct"": 0.2062194352872575, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.006785351368929198, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.01757836620279721, ""tol_buy_lo"": 0.019926724834563345, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.01702339311635482, ""trail_atr_mult"": 1.8347124532873316, ""trend_ema_fast"": 59, ""trend_ema_slow"": 200}",86.5,3.9082366181640182,-20.93850507824053,-38.783622969811795,-4.445370661407555,59.457538073651016,1.8629870783225868,0.28174788741784923,2,1039.0823661816403
17,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0019539147325441627, ""breakout_window"": 29, ""buy_spacing_mult_bear"": 1.7520678525389202, ""center_lookback"": 20, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.011789710487991902, ""min_step_pct"": 0.019368808991445538, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 7, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.23962315263861045, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0067547848087523565, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005305134586059984, ""tol_buy_lo"": 0.009813508722033265, ""tol_sell_hi"": 0.01694633650368636, ""tol_sell_lo"": 0.012576067468498675, ""trail_atr_mult"": 2.0690467708851, ""trend_ema_fast"": 26, ""trend_ema_slow"": 172}",85.0,7.736072541030081,-20.93850507824053,-38.783622969811795,-10.543193007375207,147.66461194042736,2.142612336426183,0.6782575170702304,3,1077.3607254103008
98,CSMARevertStrategy,"{""atr_mult"": 2.8632653525010356, ""atr_period"": 48, ""entry_drop"": 0.09063302976697418, ""exit_up"": 0.8736964033082298, ""n_sma"": 647, ""rsi_max"": 29.487676706810568, ""rsi_period"": 29, ""timeframe_minutes"": 5}",85.0,11.73692338014738,-20.93850507824053,-38.783622969811795,-10.543193007375207,286.0085938771435,2.2502859368929666,1.2540634222712255,3,1117.3692338014737
162,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.4540718170298805, ""breakout_slope_min"": 0.0005, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.1881220646480335, ""center_lookback"": 32, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.019761684781829825, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 16, ""recenter_threshold_pct"": 0.18546042282619973, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.008190180865626137, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.003405053051241528, ""tol_buy_lo"": 0.018123621507461198, ""tol_sell_hi"": 0.01589798484963668, ""tol_sell_lo"": 0.004932070733894793, ""trail_atr_mult"": 1.1495012419360389, ""trend_ema_fast"": 43, ""trend_ema_slow"": 182}",82.5,3.099652632326233,-20.93850507824053,-38.783622969811795,-4.445370661407555,44.99465173975818,1.4512864461470973,0.24350523813051317,2,1030.9965263232623
7,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0006533042395155837, ""breakout_window"": 76, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 20, ""cooldown_bars"": 4, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.017536270385570006, ""min_step_pct"": 0.021779023487147768, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 3, ""recenter_threshold_pct"": 0.18200162440972184, ""sell_spacing_mult_bull"": 1.309789968294358, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0006478660773460247, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.015754757011814127, ""tol_buy_lo"": 0.01917276430043497, ""tol_sell_hi"": 0.00514686128539011, ""tol_sell_lo"": 0.019499905711878297, ""trail_atr_mult"": 1.6043844027021597, ""trend_ema_fast"": 52, ""trend_ema_slow"": 289}",82.5,1.9250550626262575,-20.93850507824053,-38.783622969811795,-4.834943111894329,26.120769364218855,1.0630728816465613,0.16696590956219126,2,1019.2505506262627
47,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0045547358121079875, ""breakout_window"": 37, ""buy_spacing_mult_bear"": 1.6043897786726646, ""center_lookback"": 14, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.014835732021796472, ""min_step_pct"": 0.02, ""min_strength"": 0.6894083690137258, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 8, ""recenter_threshold_pct"": 0.20399546385266454, ""sell_spacing_mult_bull"": 1.615518787973809, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.003908104227287262, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.018204265771416497, ""tol_buy_lo"": 0.018193618858573464, ""tol_sell_hi"": 0.006286803259537644, ""tol_sell_lo"": 0.004562057446545666, ""trail_atr_mult"": 3.176154617696767, ""trend_ema_fast"": 56, ""trend_ema_slow"": 113}",82.5,2.635671622032776,-20.93850507824053,-38.783622969811795,-4.445370661407555,37.2494916097424,1.2563286095024992,0.21280581402422452,2,1026.3567162203278
127,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.2230741175079265, ""breakout_slope_min"": 0.0019787778346922478, ""breakout_window"": 48, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 24, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.02, ""min_strength"": 0.4857081826917325, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 15, ""recenter_dwell_bars"": 14, ""recenter_threshold_pct"": 0.10409569531495742, ""sell_spacing_mult_bull"": 1.3965551974257715, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.004678072000012971, ""tol_buy_lo"": 0.015618840477198952, ""tol_sell_hi"": 0.009678792696560148, ""tol_sell_lo"": 0.007699966885600716, ""trail_atr_mult"": 2.147137839234091, ""trend_ema_fast"": 23, ""trend_ema_slow"": 158}",81.0,5.531263870802738,-20.93850507824053,-38.783622969811795,-10.543193007375207,92.56144583162286,1.5802225504330036,0.4804122248054966,4,1055.3126387080274
43,CSMARevertStrategy,"{""atr_mult"": 2.924002345324806, ""atr_period"": 14, ""entry_drop"": 0.07762464472481734, ""exit_up"": 0.5313305912286296, ""n_sma"": 576, ""rsi_max"": 29.344438926397334, ""rsi_period"": 38, ""timeframe_minutes"": 5}",81.0,8.041789602437355,-20.93850507824053,-38.783622969811795,-10.543193007375196,156.35501499404944,1.752400570282983,0.8819320568683794,3,1080.4178960243735
77,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.5627049969601556, ""breakout_slope_min"": 0.003234034161473081, ""breakout_window"": 72, ""buy_spacing_mult_bear"": 1.1134292990739856, ""center_lookback"": 15, ""cooldown_bars"": 1, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.020182224070213715, ""min_step_pct"": 0.01825662109449983, ""min_strength"": 0.6724456258796333, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 5, ""recenter_threshold_pct"": 0.12, ""sell_spacing_mult_bull"": 1.076906875029729, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.007525911448265954, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.01688109918311455, ""tol_buy_lo"": 0.011693631273218173, ""tol_sell_hi"": 0.0129423379598428, ""tol_sell_lo"": 0.004118935402499612, ""trail_atr_mult"": 2.4647730293134495, ""trend_ema_fast"": 31, ""trend_ema_slow"": 214}",80.5,9.787712047556486,-20.93850507824053,-38.783622969811795,-10.543193007375207,211.58400183247755,2.4772263477003085,0.8651859903462997,2,1097.8771204755649
