stage,trial_id,strategy,parameters,best_objective,best_objective_score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,win_rate_pct,total_trades,profit_factor,recovery_factor,total_cost_pct,avg_cost_per_trade_pct,final_balance
all,142,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.7799406686031465, ""breakout_slope_min"": 0.0005, ""breakout_window"": 69, ""buy_spacing_mult_bear"": 1.7444056383745083, ""center_lookback"": 20, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.0206627765696778, ""min_step_pct"": 0.024231833634217576, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 10, ""recenter_threshold_pct"": 0.20274471330070026, ""sell_spacing_mult_bull"": 1.6894082053878754, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.007780431385391595, ""tol_buy_lo"": 0.013320848927946372, ""tol_sell_hi"": 0.019876833625907538, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 2.0, ""trend_ema_fast"": 27, ""trend_ema_slow"": 318}",mar,4688835255.80481,468.8835255804809,200.10062012394803,-99.7381334979267,-97.28171103411717,143.75186771698813,1.6681354067524676,0.9754553367085544,100.0,19,inf,4.819852782153896,244.8982980681461,12.889384108849791,5688.835255804809
1y,34,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.992653914068504, ""entry_days"": 11.501939678913747, ""exit_days"": 1.3003212729515015, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,4571149417.408133,457.1149417408133,-24.21430939037421,-99.7381334979267,-53.58144034316217,463.21240679731426,2.3560982725297395,1.179944115962253,57.89473684210527,19,3.503277655951377,8.531217877183257,473.0749246526277,24.89868024487514,5571.149417408133
all,137,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0005, ""breakout_window"": 79, ""buy_spacing_mult_bear"": 1.770719453657375, ""center_lookback"": 11, ""cooldown_bars"": 3, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02135120254008304, ""min_step_pct"": 0.02, ""min_strength"": 0.4694094960595789, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 11, ""recenter_dwell_bars"": 4, ""recenter_threshold_pct"": 0.12064464103750197, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.008234481099902121, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.013727041716518635, ""tol_buy_lo"": 0.014794403854879581, ""tol_sell_hi"": 0.011297663775763567, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 3.0999755931437516, ""trend_ema_fast"": 50, ""trend_ema_slow"": 372}",mar,4478069690.656335,447.8069690656335,200.10062012394803,-99.7381334979267,-99.71823191192443,139.0810395023546,1.735274076289193,1.4285977879215783,90.9090909090909,11,623.499002339507,4.490723115319137,120.40583048958548,10.945984589962316,5478.069690656335
all,39,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.618122318310409, ""entry_days"": 9.824263527103223, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.604946879711999}",mar,4415326972.178638,441.5326972178638,200.10062012394803,-99.7381334979267,-89.79907344887779,137.67372629521236,1.4705979783253396,0.7016058729022331,44.11764705882353,34,2.611268406857282,4.916895912842869,701.8749327494821,20.64338037498477,5415.326972178638
1y,20,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 30, ""rsi_period"": 50, ""signal_threshold"": 0.6}",mar,4383550091.546678,438.3550091546678,-24.21430939037421,-99.7381334979267,-87.52449446209522,444.1290197929749,1.8572056888585395,0.9582621065112168,100.0,4,inf,5.008369506715733,26.73069780456492,6.682674451141231,5383.550091546678
all,159,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.3020429493787526, ""entry_days"": 11.0, ""exit_days"": 2.411998592704631, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.608888375046885}",mar,4266938884.3426366,426.6938884342637,200.10062012394803,-99.7381334979267,-89.21752222074048,134.31342210349356,1.4576346204706805,0.6962746564253102,43.333333333333336,30,2.649723369041596,4.782624285154938,661.0138755266985,22.03379585088995,5266.938884342637
all,86,CompositeMomentumIndexStrategy,"{""roc_period"": 16, ""rsi_period"": 19, ""signal_threshold"": 0.7588723173275106, ""tsi_long"": 38, ""tsi_short"": 8}",mar,4222736730.437314,422.27367304373143,200.10062012394803,-99.7381334979267,-93.96625167572876,133.30355156603298,1.3767920298600629,1.1340403151428544,50.0,26,3.1742632687003325,4.493886533869304,404.34480990683346,15.551723457955132,5222.736730437315
all,144,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.945855596549953, ""entry_days"": 8.771674059520636, ""exit_days"": 2.4483984824259, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.3944566704456395}",mar,4135732743.142847,413.5732743142848,200.10062012394803,-99.7381334979267,-92.24868316012976,131.30355564013638,1.4396748303198874,0.7241383956293156,42.42424242424242,33,2.5055519333724248,4.483243122250148,717.4416941365998,21.74065739807878,5135.7327431428475
all,105,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 135, ""oversold"": 17, ""rsi_period"": 14, ""signal_threshold"": 0.6}",mar,4099508162.8370414,409.95081628370417,200.10062012394803,-99.7381334979267,-99.7381334979267,130.46597993102168,1.81526055363925,1.9188714655860617,100.0,1,inf,4.110271587268334,13.645985132639543,13.645985132639543,5099.508162837042
all,115,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 106, ""oversold"": 16, ""rsi_period"": 12, ""signal_threshold"": 0.47921002638993304}",mar,4099508162.8370414,409.95081628370417,200.10062012394803,-99.7381334979267,-99.7381334979267,130.46597993102168,1.81526055363925,1.9188714655860617,100.0,1,inf,4.110271587268334,13.645985132639543,13.645985132639543,5099.508162837042
all,200,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 85, ""oversold"": 30, ""rsi_period"": 42, ""signal_threshold"": 0.10062189143605871}",mar,4033851716.6378818,403.3851716637882,200.10062012394803,-99.7381334979267,-99.7381334979267,128.9404608939746,1.8233564409509224,1.9542213080924111,50.0,2,43.41146127135968,4.044442757415082,40.06535373562606,20.03267686781303,5033.8517166378815
1y,75,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 45, ""oversold"": 27, ""rsi_period"": 25, ""signal_threshold"": 0.46403417079819653}",mar,4026227538.10896,402.622753810896,-24.21430939037421,-99.7381334979267,-57.669897372200765,407.7924625297944,2.5555053931877407,0.4249538339934917,52.38095238095239,21,7.8763047965014685,6.981506334446445,125.23660733037498,5.9636479681130945,5026.22753810896
all,52,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.00025934974792931573, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.7649276237601987, ""center_lookback"": 31, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.021752978402060207, ""min_step_pct"": 0.014336785054854424, ""min_strength"": 0.47364544346333665, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 18, ""recenter_dwell_bars"": 5, ""recenter_threshold_pct"": 0.1359308293129094, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.00588196275448072, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005101674941914181, ""tol_buy_lo"": 0.005381856775581868, ""tol_sell_hi"": 0.01773288100131297, ""tol_sell_lo"": 0.010042429141981429, ""trail_atr_mult"": 2.4279190347307096, ""trend_ema_fast"": 79, ""trend_ema_slow"": 181}",mar,4013265155.047396,401.3265155047396,200.10062012394803,-99.7381334979267,-99.6450004694662,128.46013974879708,1.719943116676951,1.4590869947681078,83.33333333333334,12,96.52324681632372,4.027562984735159,123.14078790436876,10.261732325364065,5013.265155047396
1y,117,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 0.7055951819486475, ""breakout_slope_min"": 0.0005, ""breakout_window"": 59, ""buy_spacing_mult_bear"": 1.5272265052115426, ""center_lookback"": 20, ""cooldown_bars"": 0, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.023327904346392706, ""min_step_pct"": 0.03513432711759711, ""min_strength"": 0.6811365837052286, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 12, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.08335563116081678, ""sell_spacing_mult_bull"": 1.0755641721877898, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.006198597028270742, ""tol_buy_lo"": 0.005406264968983773, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 2.3678187238905304, ""trend_ema_fast"": 40, ""trend_ema_slow"": 200}",mar,4004774458.993928,400.4774458993928,-24.21430939037421,-99.7381334979267,-97.19662594215832,405.61138299450977,2.272935294675611,1.317478838834862,100.0,11,inf,4.120281357685367,107.42940440671124,9.766309491519204,5004.774458993928
all,162,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.66924570677814, ""breakout_slope_min"": 0.0025231097385907467, ""breakout_window"": 15, ""buy_spacing_mult_bear"": 1.6807651398919878, ""center_lookback"": 10, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.015755290636717545, ""min_step_pct"": 0.01631792267038589, ""min_strength"": 0.7919131920546436, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.12, ""sell_spacing_mult_bull"": 1.5242214760612502, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0034322530769327095, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.01736935545665228, ""tol_buy_lo"": 0.007812650677443932, ""tol_sell_hi"": 0.009076531909758146, ""tol_sell_lo"": 0.015421813353820694, ""trail_atr_mult"": 1.0312908839904336, ""trend_ema_fast"": 29, ""trend_ema_slow"": 216}",mar,4004124627.947971,400.4124627947971,200.10062012394803,-99.7381334979267,-97.28173339912128,128.24656676692916,1.6414767521747538,0.9723372187548782,100.0,21,inf,4.11600871822473,182.02052619366776,8.66764410446037,5004.124627947971
all,153,CSMARevertStrategy,"{""atr_mult"": 1.169380981291114, ""atr_period"": 30, ""entry_drop"": 0.9363227734127992, ""exit_up"": 0.5776871779289126, ""n_sma"": 576, ""rsi_max"": 29.62134692981005, ""rsi_period"": 48, ""timeframe_minutes"": 5}",mar,4002365585.162101,400.2365585162101,200.10062012394803,-99.7381334979267,-11.76430621824035,128.2054440385116,2.3821594889486777,0.0683377754826345,100.0,1,inf,34.02126322550584,13.414738470981558,13.414738470981558,5002.3655851621015
all,74,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 6.259344276086512, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.7547985993681005}",mar,3968488349.0403385,396.8488349040339,200.10062012394803,-99.7381334979267,-90.18458944892566,127.41208561057331,1.41779379848621,0.7891613380808686,31.25,48,2.3289283455634946,4.400406292571545,757.7098101656361,15.785621045117418,4968.488349040339
all,19,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 6.274255813331186, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.5854728075241245}",mar,3952160626.692694,395.21606266926943,200.10062012394803,-99.7381334979267,-90.18460950771129,127.02877102241548,1.416469557064609,0.7883919385799568,31.25,48,2.3260783970110683,4.382300536938914,755.741563620264,15.7446159087555,4952.160626692695
all,116,CompositeMomentumIndexStrategy,"{""roc_period"": 19, ""rsi_period"": 23, ""signal_threshold"": 0.4889900908102255, ""tsi_long"": 15, ""tsi_short"": 15}",mar,3950420006.429225,395.0420006429225,200.10062012394803,-99.7381334979267,-94.40930450012743,126.98787137264466,1.330575085443912,0.98320908348476,55.55555555555556,27,3.1492265332292853,4.184354526649322,261.9076877593852,9.700284731829084,4950.420006429225
all,31,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 13, ""signal_threshold"": 0.7, ""tsi_long"": 34, ""tsi_short"": 13}",mar,3940964317.363229,394.0964317363229,200.10062012394803,-99.7381334979267,-98.84584410564996,126.76556685001444,1.3893738635204116,1.2065389731270182,58.139534883720934,43,2.4994621149861445,3.9869802853329737,650.2817509102714,15.12283141651794,4940.964317363229
all,42,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0012505687354033884, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.3082347220690997, ""center_lookback"": 28, ""cooldown_bars"": 5, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.010426225912973716, ""min_step_pct"": 0.017844241196919366, ""min_strength"": 0.7296580319919367, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 20, ""recenter_dwell_bars"": 8, ""recenter_threshold_pct"": 0.12, ""sell_spacing_mult_bull"": 1.3727441438362238, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.003973733548779782, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.016071184077989284, ""tol_buy_lo"": 0.005510031113155262, ""tol_sell_hi"": 0.018271928618429835, ""tol_sell_lo"": 0.00362887538737992, ""trail_atr_mult"": 1.4890025271909895, ""trend_ema_fast"": 50, ""trend_ema_slow"": 116}",mar,3870282539.496608,387.0282539496609,200.10062012394803,-99.7381334979267,-97.20552384934452,125.09721541410408,1.6295772954251868,0.9640697411016208,81.81818181818183,22,50.4464602381036,3.98154588981489,217.3696892594304,9.8804404208832,4870.2825394966085
all,41,CompositeMomentumIndexStrategy,"{""roc_period"": 13, ""rsi_period"": 14, ""signal_threshold"": 0.08059344936470604, ""tsi_long"": 36, ""tsi_short"": 10}",mar,3846176400.0097,384.61764000097,200.10062012394803,-99.7381334979267,-98.09612006027292,124.52552522861129,1.3611225860381977,1.1983963378538889,54.761904761904766,42,2.4460934874472366,3.920824185142598,400.0385997418997,9.524728565283326,4846.1764000097
1y,163,CSMARevertStrategy,"{""atr_mult"": 3.2724427300606176, ""atr_period"": 34, ""entry_drop"": 0.9276692022807953, ""exit_up"": 0.5842958682101804, ""n_sma"": 732, ""rsi_max"": 32.0, ""rsi_period"": 46, ""timeframe_minutes"": 5}",mar,3755985613.31949,375.59856133194904,-24.21430939037421,-99.7381334979267,-55.99111626292367,380.3220536268648,2.5656052662717226,0.0774062480765961,100.0,1,inf,6.708181340200638,8.539174647550448,8.539174647550448,4755.98561331949
all,4,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.1438996217069004, ""entry_days"": 8.38441245440534, ""exit_days"": 1.80060143083314, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.6841114244798653}",mar,3640337257.8649344,364.0337257864935,200.10062012394803,-99.7381334979267,-88.28608486952058,119.58633078876176,1.3990243295716105,0.6945375612769876,36.58536585365854,41,2.359955075211334,4.123342045629329,721.3274731119654,17.593353002730865,4640.337257864935
1y,17,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 0.7897282888840255, ""breakout_slope_min"": 0.002416459630136414, ""breakout_window"": 13, ""buy_spacing_mult_bear"": 1.7837602485140929, ""center_lookback"": 35, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.0345589549828373, ""min_strength"": 0.5118326421357448, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 18, ""recenter_dwell_bars"": 12, ""recenter_threshold_pct"": 0.18499907743042576, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 1.1859628376838875, ""trend_ema_fast"": 38, ""trend_ema_slow"": 207}",mar,3639925806.6577015,363.99258066577016,-24.21430939037421,-99.7381334979267,-97.19662594215832,368.527442536464,2.2445554520163147,1.296282101429391,100.0,13,inf,3.7449096317641937,106.33906822101456,8.179928324693428,4639.925806657701
all,199,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 6.390465611819385, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.4248467167081442}",mar,3598141590.977218,359.8141590977218,200.10062012394803,-99.7381334979267,-90.1800509108533,118.5607221424819,1.3867055254625364,0.7713076744748676,31.25,48,2.3003216086991927,3.989952938188214,661.5760107353755,13.782833556986988,4598.141590977219
1y,108,CSMARevertStrategy,"{""atr_mult"": 3.4499214379359984, ""atr_period"": 18, ""entry_drop"": 0.27737910979523106, ""exit_up"": 0.03985855572496044, ""n_sma"": 561, ""rsi_max"": 42.184850632605176, ""rsi_period"": 42, ""timeframe_minutes"": 5}",mar,3564514122.598407,356.4514122598407,-24.21430939037421,-99.7381334979267,-90.84122878764909,360.8647077597415,2.04566182188026,0.2484359034540424,42.10526315789473,76,2.1294060614881576,3.9238946568312425,351.75812846746146,4.62839642720344,4564.514122598407
1y,167,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.1368885558415012, ""breakout_slope_min"": 0.0018278340085539034, ""breakout_window"": 60, ""buy_spacing_mult_bear"": 1.0128035291849038, ""center_lookback"": 16, ""cooldown_bars"": 5, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.009819303558789214, ""min_step_pct"": 0.03711628295197999, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 13, ""recenter_threshold_pct"": 0.24079619689537196, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.017641412614493757, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.018544718694741766, ""trail_atr_mult"": 1.0211858299240704, ""trend_ema_fast"": 26, ""trend_ema_slow"": 301}",mar,3564147566.9219537,356.4147566921954,-24.21430939037421,-99.7381334979267,-97.19662594215832,360.827463239754,2.238752014682135,1.3036518343807832,100.0,17,inf,3.6669457734499726,139.840813067223,8.225930180424882,4564.147566921954
all,97,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0028896324305470664, ""breakout_window"": 38, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 32, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.01484743759349207, ""min_step_pct"": 0.02, ""min_strength"": 0.5061466182366592, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.13871067818444802, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0014073660957119433, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.014156674297508654, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.008849451756219493, ""trail_atr_mult"": 1.7809328202191281, ""trend_ema_fast"": 40, ""trend_ema_slow"": 347}",mar,3424592888.5784874,342.4592888578488,200.10062012394803,-99.7381334979267,-97.28177115310862,114.29339042196128,1.617421469813822,0.9769278567426108,76.92307692307693,39,13.248188510503493,3.5202822152452717,258.23946247006484,6.621524678719611,4424.592888578488
all,117,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0005, ""breakout_window"": 16, ""buy_spacing_mult_bear"": 1.2717011390270605, ""center_lookback"": 36, ""cooldown_bars"": 1, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.013542138167665377, ""min_step_pct"": 0.025771763791246533, ""min_strength"": 0.526771811618917, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 6, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.24137942734626228, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0017815415666527325, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.017218488542938573, ""tol_buy_lo"": 0.011092041820144526, ""tol_sell_hi"": 0.007397692699697712, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 1.316075521298519, ""trend_ema_fast"": 49, ""trend_ema_slow"": 200}",mar,3420624928.3995457,342.0624928399546,200.10062012394803,-99.7381334979267,-97.32618620718604,114.19487824958892,1.6182239847010842,0.9780446978194852,100.0,32,inf,3.514598754663815,239.67702798698969,7.489907124593427,4420.624928399546
1y,177,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.004425013643296061, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.0311071641270848, ""center_lookback"": 13, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.01947687409547575, ""min_step_pct"": 0.03149354965463155, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 18, ""recenter_dwell_bars"": 14, ""recenter_threshold_pct"": 0.19653833280916258, ""sell_spacing_mult_bull"": 1.555637576156605, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.005445351016853284, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.01998437890910966, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.01659029426398672, ""tol_sell_lo"": 0.018698840661221704, ""trail_atr_mult"": 2.3223046940898433, ""trend_ema_fast"": 33, ""trend_ema_slow"": 384}",mar,3363773617.9368935,336.3773617936894,-24.21430939037421,-99.7381334979267,-97.59929213560044,340.4710030466882,2.2356998518631204,1.3165133420811534,94.44444444444444,18,568.0459244253753,3.446514359206012,123.18504289292132,6.843613494051184,4363.773617936894
all,139,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.601708802278675, ""entry_days"": 15.686468956561573, ""exit_days"": 1.7273103547727144, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.8853872014866059}",mar,3362596068.227527,336.25960682275274,200.10062012394803,-99.7381334979267,-88.24723777462629,112.7492451122305,1.4008864641045644,0.5561540685410326,46.15384615384615,26,2.8438450247077296,3.810426425827885,192.7587876051463,7.413799523274857,4362.596068227527
all,37,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.5002367723762309, ""breakout_slope_min"": 0.0034789985189463035, ""breakout_window"": 32, ""buy_spacing_mult_bear"": 1.0648541013759596, ""center_lookback"": 16, ""cooldown_bars"": 4, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.008062258238496472, ""min_step_pct"": 0.029597963381788255, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.09422180271988434, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0038423693555249532, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.008956320520389865, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 3.3073518249943477, ""trend_ema_fast"": 74, ""trend_ema_slow"": 255}",mar,3334722807.806854,333.4722807806854,200.10062012394803,-99.7381334979267,-97.29519095824112,112.05152549000684,1.5972717127993212,0.9324274920178665,94.44444444444444,18,595.1954121906565,3.4274281955396027,154.35658595296184,8.575365886275657,4334.722807806855
1y,47,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 0.7549426434009874, ""breakout_slope_min"": 0.0029351453003933874, ""breakout_window"": 27, ""buy_spacing_mult_bear"": 1.278095305385858, ""center_lookback"": 29, ""cooldown_bars"": 3, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.029939484148222055, ""min_step_pct"": 0.03647883933656678, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 11, ""recenter_dwell_bars"": 9, ""recenter_threshold_pct"": 0.20838005349565136, ""sell_spacing_mult_bull"": 1.6154393388550639, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.002578388283088809, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.016368357033673862, ""tol_buy_lo"": 0.009171516032077758, ""tol_sell_hi"": 0.016123313824000743, ""tol_sell_lo"": 0.0069547306175123755, ""trail_atr_mult"": 1.4951511142273326, ""trend_ema_fast"": 50, ""trend_ema_slow"": 200}",mar,3309368530.181619,330.93685301816197,-24.21430939037421,-99.7381334979267,-97.28179858845584,334.9448737365539,2.218308466732001,1.2984061863050964,94.73684210526316,19,71131.17789507814,3.401837320238786,142.04195470062987,7.47589235266473,4309.3685301816195
all,27,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.211705543705413, ""breakout_slope_min"": 0.0005, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.0354213349434762, ""center_lookback"": 28, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.021071214741412762, ""min_step_pct"": 0.02, ""min_strength"": 0.6407409140316727, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.24853799765823964, ""sell_spacing_mult_bull"": 1.7212570741105195, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.00865508818597758, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.006048725242188099, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.016348505592824646, ""tol_sell_lo"": 0.01441955311396152, ""trail_atr_mult"": 2.0, ""trend_ema_fast"": 50, ""trend_ema_slow"": 388}",mar,3307924105.756952,330.7924105756952,200.10062012394803,-99.7381334979267,-97.3262196526083,111.37863874355064,1.5885656595399955,0.8578270345616346,100.0,13,inf,3.3988005673744475,112.32857307138808,8.640659467029852,4307.9241057569525
