trial_id,strategy,parameters,best_objective,best_objective_score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,win_rate_pct,total_trades,profit_factor,recovery_factor,total_cost_pct,avg_cost_per_trade_pct,final_balance
58,CSMARevertStrategy,"{""atr_floor_pct"": 0.003, ""atr_mult"": 1.8, ""atr_period"": 15, ""entry_drop"": 0.34299819677836463, ""exit_up"": 0.5750518148499824, ""n_sma"": 839, ""rsi_max"": 39.235478149330596, ""rsi_period"": 41, ""timeframe_minutes"": 5}",mar,1480845037.5288332,148.08450375288334,-30.387024119375617,-66.00856522917186,-9.916646464948652,3892.5227547037493,6.825597301532816,0.7334244006837864,100.0,2,inf,14.932921555316343,10.312947465317333,5.156473732658666,2480.8450375288335
106,CompositeMomentumIndexStrategy,"{""roc_period"": 8, ""rsi_period"": 14, ""signal_threshold"": 0.18793554926879347, ""tsi_long"": 40, ""tsi_short"": 12}",mar,1429449378.4912782,142.94493784912783,-30.387024119375617,-66.00856522917186,-41.87184563583563,3567.3623104693597,3.206882728004737,2.2566562736265063,66.66666666666666,3,49.918646459458756,3.4138676162578734,17.757512330334627,5.919170776778209,2429.4493784912784
63,CSMARevertStrategy,"{""atr_floor_pct"": 0.003, ""atr_mult"": 1.8, ""atr_period"": 31, ""entry_drop"": 0.25, ""exit_up"": 0.1423633788680495, ""n_sma"": 696, ""rsi_max"": 28.94159814769228, ""rsi_period"": 13, ""timeframe_minutes"": 5}",mar,1375682131.7264757,137.56821317264757,-30.387024119375617,-66.00856522917186,-9.916646464948652,3248.982878089325,6.565686665568951,0.6211170868459746,100.0,2,inf,13.872453117986584,10.157453435059004,5.078726717529502,2375.6821317264757
36,CompositeMomentumIndexStrategy,"{""roc_period"": 5, ""rsi_period"": 14, ""signal_threshold"": 0.7, ""tsi_long"": 20, ""tsi_short"": 8}",mar,1369627459.875053,136.96274598750531,-30.387024119375617,-66.00856522917186,-41.871845635835626,3214.48246363028,3.137302221985184,2.209778246251142,66.66666666666666,3,48.31084178376734,3.270998541088598,17.445208324878806,5.815069441626268,2369.627459875053
93,CSMARevertStrategy,"{""atr_floor_pct"": 0.003, ""atr_mult"": 1.8, ""atr_period"": 48, ""entry_drop"": 0.26230588715916514, ""exit_up"": 0.8029432192312744, ""n_sma"": 417, ""rsi_max"": 39.58251174296409, ""rsi_period"": 6, ""timeframe_minutes"": 5}",mar,1328198015.513178,132.81980155131782,-30.387024119375617,-66.00856522917186,-10.829756596371809,2985.542521910099,6.41010047680469,0.6218422254682563,100.0,2,inf,12.264338572098213,9.985573137772892,4.992786568886446,2328.1980155131782
1,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 16, ""signal_threshold"": 0.405788489341263, ""tsi_long"": 26, ""tsi_short"": 13}",mar,1317565494.2707994,131.75654942707996,-30.387024119375617,-66.00856522917186,-41.871845635835626,2928.7598141998346,3.0740887323799773,2.1638146004189007,66.66666666666666,3,47.03123041566317,3.1466620930202645,17.211724661676527,5.737241553892176,2317.5654942707997
153,CSMARevertStrategy,"{""atr_floor_pct"": 0.03087486001609374, ""atr_mult"": 1.7795768828511311, ""atr_period"": 31, ""entry_drop"": 0.25, ""exit_up"": 0.15871380551355518, ""n_sma"": 647, ""rsi_max"": 32.0, ""rsi_period"": 44, ""timeframe_minutes"": 5}",mar,1311425485.8805919,131.1425485880592,-30.387024119375617,-66.00856522917186,-10.829756596371809,2896.3300363148915,6.291884094354736,0.7542323405614092,100.0,2,inf,12.109464088232109,9.960773250300216,4.980386625150108,2311.425485880592
73,CSMARevertStrategy,"{""atr_floor_pct"": 0.003, ""atr_mult"": 3.3219511370233077, ""atr_period"": 27, ""entry_drop"": 0.26344346975231314, ""exit_up"": 0.1571132863565632, ""n_sma"": 644, ""rsi_max"": 18.529008655671277, ""rsi_period"": 32, ""timeframe_minutes"": 5}",mar,1307777801.385511,130.7777801385511,-30.387024119375617,-66.00856522917186,-10.829756596371809,2877.1883253629785,6.340494638945874,0.6221644136564883,100.0,2,inf,12.075782033953038,9.955379778534448,4.977689889267224,2307.777801385511
111,CompositeMomentumIndexStrategy,"{""roc_period"": 15, ""rsi_period"": 17, ""signal_threshold"": 0.017335350299603113, ""tsi_long"": 25, ""tsi_short"": 17}",mar,1234167644.5367699,123.41676445367699,-30.387024119375617,-66.00856522917186,-41.871845635835626,2510.226466416797,3.14034727303941,1.7505805002154295,100.0,2,inf,2.9474880454768373,10.02461427651162,5.01230713825581,2234.16764453677
108,CSMARevertStrategy,"{""atr_floor_pct"": 0.12150934121105206, ""atr_mult"": 1.0951184689717428, ""atr_period"": 16, ""entry_drop"": 0.24099157248274383, ""exit_up"": 0.44222496908905484, ""n_sma"": 384, ""rsi_max"": 44.40866035802978, ""rsi_period"": 42, ""timeframe_minutes"": 5}",mar,1002913079.0052893,100.29130790052893,-30.387024119375617,-66.00856522917186,-17.042206936160554,1575.389603179885,5.045988454148065,0.8191733615144055,100.0,2,inf,5.884877954845654,9.157258043066902,4.578629021533451,2002.9130790052893
41,CompositeMomentumIndexStrategy,"{""roc_period"": 17, ""rsi_period"": 14, ""signal_threshold"": 0.28952128486027645, ""tsi_long"": 25, ""tsi_short"": 18}",mar,869835235.2353606,86.98352352353606,-30.387024119375617,-66.00856522917186,-27.255563345631984,1167.5112578179524,3.6161445085502937,1.7957536212737597,75.0,4,31.513564781902048,3.1914043536904613,17.879707714656202,4.469926928664051,1869.8352352353606
